,holdings,total,cost_basis,signal,Date,return_rate
196,0.0,4217.703158586684,0.0,0,2021-10-13,0.4217703158586684
197,0.0,4217.703158586684,0.0,0,2021-10-14,0.4217703158586684
198,0.0,4217.703158586684,0.0,0,2021-10-15,0.4217703158586684
199,0.0,4217.703158586684,0.0,0,2021-10-16,0.4217703158586684
200,0.0,4217.703158586684,0.0,0,2021-10-17,0.4217703158586684
201,0.0,4217.703158586684,0.0,0,2021-10-18,0.4217703158586684
202,0.0,4217.703158586684,0.0,0,2021-10-19,0.4217703158586684
203,0.0,4217.703158586684,0.0,0,2021-10-20,0.4217703158586684
204,0.0,4217.703158586684,0.0,0,2021-10-21,0.4217703158586684
205,0.0,4217.703158586684,0.0,0,2021-10-22,0.4217703158586684
206,0.0,4217.703158586684,0.0,0,2021-10-23,0.4217703158586684
207,0.0,4217.703158586684,0.0,0,2021-10-24,0.4217703158586684
208,0.0,4217.703158586684,0.0,0,2021-10-25,0.4217703158586684
209,0.0,4217.703158586684,0.0,0,2021-10-26,0.4217703158586684
210,0.0,4217.703158586684,0.0,0,2021-10-27,0.4217703158586684
211,0.0,4217.703158586684,0.0,0,2021-10-28,0.4217703158586684
212,0.0,4217.703158586684,0.0,0,2021-10-29,0.4217703158586684
213,0.0,4217.703158586684,0.0,0,2021-10-30,0.4217703158586684
214,0.0,4217.703158586684,0.0,0,2021-10-31,0.4217703158586684
215,0.0,4217.703158586684,0.0,0,2021-11-01,0.4217703158586684
216,0.0,4217.703158586684,0.0,0,2021-11-02,0.4217703158586684
217,0.0,4217.703158586684,0.0,0,2021-11-03,0.4217703158586684
218,0.0,4217.703158586684,0.0,0,2021-11-04,0.4217703158586684
219,0.0,4217.703158586684,0.0,0,2021-11-05,0.4217703158586684
220,0.16235449688965087,4217.703158586684,10000.0,1,2021-11-06,0.4217703158586684
221,0.0,4469.919798448895,0.0,0,2021-11-07,0.4469919798448895
222,0.14779573920157577,4469.919798448895,10000.0,1,2021-11-08,0.4469919798448895
223,0.0,4344.719432748527,0.0,0,2021-11-09,0.43447194327485267
224,0.0,4344.719432748527,0.0,0,2021-11-10,0.43447194327485267
225,0.0,4344.719432748527,0.0,0,2021-11-11,0.43447194327485267
226,0.0,4344.719432748527,0.0,0,2021-11-12,0.43447194327485267
227,0.0,4344.719432748527,0.0,0,2021-11-13,0.43447194327485267
228,0.0,4344.719432748527,0.0,0,2021-11-14,0.43447194327485267
229,0.0,4344.719432748527,0.0,0,2021-11-15,0.43447194327485267
230,0.0,4344.719432748527,0.0,0,2021-11-16,0.43447194327485267
231,0.0,4344.719432748527,0.0,0,2021-11-17,0.43447194327485267
232,0.17542179252497891,4344.719432748527,10000.0,1,2021-11-18,0.43447194327485267
233,0.0,4507.990361265029,0.0,0,2021-11-19,0.45079903612650285
234,0.0,4507.990361265029,0.0,0,2021-11-20,0.45079903612650285
235,0.0,4507.990361265029,0.0,0,2021-11-21,0.45079903612650285
236,0.0,4507.990361265029,0.0,0,2021-11-22,0.45079903612650285
237,0.0,4507.990361265029,0.0,0,2021-11-23,0.45079903612650285
238,0.0,4507.990361265029,0.0,0,2021-11-24,0.45079903612650285
239,0.0,4507.990361265029,0.0,0,2021-11-25,0.45079903612650285
240,0.0,4507.990361265029,0.0,0,2021-11-26,0.45079903612650285
241,0.0,4507.990361265029,0.0,0,2021-11-27,0.45079903612650285
242,0.0,4507.990361265029,0.0,0,2021-11-28,0.45079903612650285
243,0.0,4507.990361265029,0.0,0,2021-11-29,0.45079903612650285
244,0.0,4507.990361265029,0.0,0,2021-11-30,0.45079903612650285
245,0.0,4507.990361265029,0.0,0,2021-12-01,0.45079903612650285
246,0.17669918346897243,4507.990361265029,10000.0,1,2021-12-02,0.45079903612650285
247,0.0,3960.319077070204,0.0,0,2021-12-03,0.3960319077070204
248,0.0,3960.319077070204,0.0,0,2021-12-04,0.3960319077070204
249,0.0,3960.319077070204,0.0,0,2021-12-05,0.3960319077070204
250,0.19785190492451402,3960.319077070204,10000.0,1,2021-12-06,0.3960319077070204
251,0.0,3949.43097157006,0.0,0,2021-12-07,0.39494309715700604
252,0.1977371637175573,3949.43097157006,10000.0,1,2021-12-08,0.39494309715700604
253,0.0,3332.167426750273,0.0,0,2021-12-09,0.3332167426750273
254,0.0,3332.167426750273,0.0,0,2021-12-10,0.3332167426750273
255,0.0,3332.167426750273,0.0,0,2021-12-11,0.3332167426750273
256,0.0,3332.167426750273,0.0,0,2021-12-12,0.3332167426750273
257,0.0,3332.167426750273,0.0,0,2021-12-13,0.3332167426750273
258,0.0,3332.167426750273,0.0,0,2021-12-14,0.3332167426750273
259,0.0,3332.167426750273,0.0,0,2021-12-15,0.3332167426750273
260,0.0,3332.167426750273,0.0,0,2021-12-16,0.3332167426750273
261,0.0,3332.167426750273,0.0,0,2021-12-17,0.3332167426750273
262,0.0,3332.167426750273,0.0,0,2021-12-18,0.3332167426750273
263,0.0,3332.167426750273,0.0,0,2021-12-19,0.3332167426750273
264,0.0,3332.167426750273,0.0,0,2021-12-20,0.3332167426750273
265,0.20413283812621225,3332.167426750273,10000.0,1,2021-12-21,0.3332167426750273
266,0.0,3230.779467319515,0.0,0,2021-12-22,0.3230779467319515
267,0.0,3230.779467319515,0.0,0,2021-12-23,0.3230779467319515
268,0.0,3230.779467319515,0.0,0,2021-12-24,0.3230779467319515
269,0.0,3230.779467319515,0.0,0,2021-12-25,0.3230779467319515
270,0.0,3230.779467319515,0.0,0,2021-12-26,0.3230779467319515
271,0.0,3230.779467319515,0.0,0,2021-12-27,0.3230779467319515
272,0.0,3230.779467319515,0.0,0,2021-12-28,0.3230779467319515
273,0.0,3230.779467319515,0.0,0,2021-12-29,0.3230779467319515
274,0.0,3230.779467319515,0.0,0,2021-12-30,0.3230779467319515
275,0.0,3230.779467319515,0.0,0,2021-12-31,0.3230779467319515
276,0.0,3230.779467319515,0.0,0,2022-01-01,0.3230779467319515
277,0.21105595673090832,3230.779467319515,10000.000000000002,1,2022-01-02,0.3230779467319515
278,0.0,3013.909889821187,0.0,0,2022-01-03,0.3013909889821187
279,0.0,3013.909889821187,0.0,0,2022-01-04,0.3013909889821187
280,0.0,3013.909889821187,0.0,0,2022-01-05,0.3013909889821187
281,0.0,3013.909889821187,0.0,0,2022-01-06,0.3013909889821187
282,0.0,3013.909889821187,0.0,0,2022-01-07,0.3013909889821187
283,0.0,3013.909889821187,0.0,0,2022-01-08,0.3013909889821187
