upper_threshold,lower_threshold,sharpe_ratio
-800000000,-2600000000,-0.9466622966903829
-800000000,-2500000000,-0.9466622966903829
-800000000,-2400000000,-0.9466622966903829
-800000000,-2300000000,-0.9466622966903829
-800000000,-2200000000,-0.9466622966903829
-800000000,-2100000000,-0.9466622966903829
-800000000,-2000000000,-0.9466622966903829
-800000000,-1900000000,-0.9466622966903829
-800000000,-1800000000,-0.9466622966903829
-800000000,-1700000000,-0.9466622966903829
-800000000,-1600000000,-0.9466622966903829
-800000000,-1500000000,-0.9466622966903829
-800000000,-1400000000,-0.9466622966903829
-800000000,-1300000000,-0.9466622966903829
-800000000,-1200000000,-0.9466622966903829
-800000000,-1100000000,-0.9466622966903829
-800000000,-1000000000,-0.9109838178063671
-800000000,-900000000,-0.9109838178063671
-700000000,-3200000000,0.37864299143714597
-700000000,-3100000000,0.37864299143714597
-700000000,-3000000000,0.37864299143714597
-700000000,-2900000000,0.37864299143714597
-700000000,-2800000000,0.37864299143714597
-700000000,-2700000000,0.3636068440734248
-700000000,-2600000000,0.3636068440734248
-700000000,-2500000000,0.3636068440734248
-700000000,-2400000000,0.3636068440734248
-700000000,-2300000000,0.3636068440734248
-700000000,-2200000000,0.3636068440734248
-700000000,-2100000000,0.3636068440734248
-700000000,-2000000000,0.3636068440734248
-700000000,-1900000000,0.3636068440734248
-700000000,-1800000000,0.3636068440734248
-700000000,-1700000000,0.3636068440734248
-700000000,-1600000000,0.3636068440734248
-700000000,-1500000000,0.3636068440734248
-700000000,-1400000000,0.3636068440734248
-700000000,-1300000000,0.3636068440734248
-700000000,-1200000000,0.3636068440734248
-700000000,-1100000000,0.3636068440734248
-700000000,-1000000000,0.37864299143714597
-700000000,-900000000,0.37864299143714597
-700000000,-800000000,0.35360374635192804
-600000000,-3200000000,0.33756635951331415
-600000000,-3100000000,0.33756635951331415
-600000000,-3000000000,0.33756635951331415
-600000000,-2900000000,0.33756635951331415
-600000000,-2800000000,0.33756635951331415
-600000000,-2700000000,0.32264063252916814
-600000000,-2600000000,0.32264063252916814
-600000000,-2500000000,0.32264063252916814
-600000000,-2400000000,0.32264063252916814
-600000000,-2300000000,0.32264063252916814
-600000000,-2200000000,0.32264063252916814
-600000000,-2100000000,0.32264063252916814
-600000000,-2000000000,0.32264063252916814
-600000000,-1900000000,0.32264063252916814
-600000000,-1800000000,0.32264063252916814
-600000000,-1700000000,0.32264063252916814
-600000000,-1600000000,0.32264063252916814
-600000000,-1500000000,0.32264063252916814
-600000000,-1400000000,0.32264063252916814
-600000000,-1300000000,0.32264063252916814
-600000000,-1200000000,0.32264063252916814
-600000000,-1100000000,0.32264063252916814
-600000000,-1000000000,0.33756635951331415
-600000000,-900000000,0.33756635951331415
-600000000,-800000000,0.3126798042114369
-600000000,-700000000,0.30479142595704206
-500000000,-3200000000,0.3505381642261112
