Threshold,Sharpe Ratio,Max Drawdown,Total Return,Avg Holding Period
0.0078000000000000005,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0079,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.008,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0081,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.008199999999999999,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0083,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0084,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0085,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0086,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0087,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0088,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0089,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.009,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0091,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0092,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0093,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0094,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0095,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0096,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0097,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0098,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.009899999999999999,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.01,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0101,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0102,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0103,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0104,0.6094750128803272,-0.01079427457418436,0.04978056650376894,1.0
0.0105,0.6094750128803272,-0.01079427457418436,0.04978056650376894,1.0
0.0106,0.6094750128803272,-0.01079427457418436,0.04978056650376894,1.0
0.0107,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0108,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0109,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.011,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0111,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0112,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0113,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0114,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0115,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0116,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0117,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0118,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.011899999999999999,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.012,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0121,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0122,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0123,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0124,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0125,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0126,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0127,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0128,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0129,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.013,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0131,0.19535108141109733,-0.010794274574184137,0.007988061559128123,1.0
0.0132,,0.0,0.0,0.0
