hour,cumulative_amount_usd,liquidated_amount_usd,liquidated_ratio
2020-12-20 05:00:00.000 UTC,19032061.393925417,0,0
2020-12-20 10:00:00.000 UTC,19257163.81922458,0,0
2020-12-21 16:00:00.000 UTC,19425704.88009825,0,0
2020-12-23 09:00:00.000 UTC,25286152.854063507,0,0
2020-12-23 20:00:00.000 UTC,24973213.423441503,0,0
2020-12-24 05:00:00.000 UTC,24547227.301584907,0,0
2020-12-24 08:00:00.000 UTC,23544709.94374441,0,0
2020-12-24 14:00:00.000 UTC,22380613.778378133,0,0
2020-12-25 20:00:00.000 UTC,22141670.767867267,0,0
2020-12-27 07:00:00.000 UTC,22010793.70243789,0,0
2020-12-27 14:00:00.000 UTC,21683589.49947188,0,0
2020-12-28 09:00:00.000 UTC,22325394.173528235,0,0
2020-12-28 12:00:00.000 UTC,22798001.56225653,0,0
2020-12-28 18:00:00.000 UTC,22757985.204833895,0,0
2020-12-29 23:00:00.000 UTC,37850893.6567661,0,0
2020-12-30 05:00:00.000 UTC,30023410.03854962,0,0
2020-12-30 18:00:00.000 UTC,31653926.786259014,0,0
2020-12-31 01:00:00.000 UTC,37371143.893229365,0,0
2021-01-01 22:00:00.000 UTC,43545644.80550918,0,0
2021-01-02 07:00:00.000 UTC,44721775.03548985,0,0
2021-01-02 10:00:00.000 UTC,45131683.35238436,0,0
2021-01-03 23:00:00.000 UTC,49956073.01659923,0,0
2021-01-06 08:00:00.000 UTC,63747756.45016182,0,0
2021-01-06 11:00:00.000 UTC,65046155.71077294,0,0
2021-01-06 15:00:00.000 UTC,66182836.86373673,0,0
2021-01-07 10:00:00.000 UTC,78720466.0218642,0,0
2021-01-09 10:00:00.000 UTC,90801321.93247564,0,0
2021-01-09 19:00:00.000 UTC,91313255.2443835,0,0
2021-01-10 14:00:00.000 UTC,99094155.890686,0,0
2021-01-10 15:00:00.000 UTC,98913433.68651009,0,0
2021-01-10 21:00:00.000 UTC,99571263.79101346,0,0
2021-01-11 00:00:00.000 UTC,100016640.61686973,0,0
2021-01-13 13:00:00.000 UTC,83031121.21655618,0,0
2021-01-14 19:00:00.000 UTC,92427738.62121582,0,0
2021-01-15 01:00:00.000 UTC,92980770.59440519,0,0
2021-01-15 04:00:00.000 UTC,93278851.45437527,0,0
2021-01-16 05:00:00.000 UTC,95185530.77052511,0,0
2021-01-17 04:00:00.000 UTC,99692766.92295904,0,0
2021-01-17 11:00:00.000 UTC,102086664.47626393,0,0
2021-01-18 03:00:00.000 UTC,102732196.62735775,0,0
2021-01-19 08:00:00.000 UTC,110327218.4433285,0,0
2021-01-19 14:00:00.000 UTC,120855024.99589664,0,0
2021-01-20 15:00:00.000 UTC,125132431.35347691,0,0
2021-01-21 01:00:00.000 UTC,127197069.6265568,0,0
2021-01-23 14:00:00.000 UTC,135369251.21332204,0,0
2021-01-23 18:00:00.000 UTC,135501515.48833188,0,0
2021-01-23 21:00:00.000 UTC,135245850.57485503,0,0
2021-01-24 09:00:00.000 UTC,136424031.951118,0,0
2021-01-24 20:00:00.000 UTC,142611540.99646387,0,0
2021-01-25 05:00:00.000 UTC,146963044.55456907,0,0
2021-01-26 17:00:00.000 UTC,160038967.4462207,0,0
2021-01-26 20:00:00.000 UTC,160278333.66693878,0,0
2021-01-27 01:00:00.000 UTC,161323033.84566706,0,0
2021-01-28 00:00:00.000 UTC,160607703.90804186,0,0
2021-01-28 07:00:00.000 UTC,176490180.79463303,0,0
2021-01-29 09:00:00.000 UTC,192359630.91858023,0,0
2021-01-29 18:00:00.000 UTC,194504073.05713627,0,0
2021-01-30 16:00:00.000 UTC,200334668.70913646,0,0
2021-01-30 21:00:00.000 UTC,200901810.08333072,0,0
2021-01-31 00:00:00.000 UTC,202220691.3866571,0,0
2021-01-31 06:00:00.000 UTC,199745228.45317063,0,0
2021-02-01 01:00:00.000 UTC,209001558.06941083,0,0
2021-02-01 02:00:00.000 UTC,209158947.0573952,0,0
2021-02-01 11:00:00.000 UTC,212356205.8738293,0,0
2021-02-03 10:00:00.000 UTC,230942409.7665832,0,0
2021-02-03 17:00:00.000 UTC,233814251.5755465,0,0
2021-02-04 10:00:00.000 UTC,243288456.30848175,0,0
2021-02-04 12:00:00.000 UTC,243244245.3197558,0,0
2021-02-06 21:00:00.000 UTC,267451664.0757906,0,0
2021-02-07 08:00:00.000 UTC,270490499.24162674,0,0
2021-02-08 14:00:00.000 UTC,271610178.45210177,0,0
2021-02-08 23:00:00.000 UTC,283967108.90192467,0,0
2021-02-09 19:00:00.000 UTC,292940979.16073096,0,0
2021-02-10 19:00:00.000 UTC,303459947.0683501,0,0
2021-02-11 02:00:00.000 UTC,304966716.00846,0,0
2021-02-11 12:00:00.000 UTC,305484105.82726973,0,0
2021-02-11 21:00:00.000 UTC,312484956.6340475,0,0
2021-02-13 03:00:00.000 UTC,332255476.9973221,0,0
2021-02-13 11:00:00.000 UTC,349274630.7414107,0,0
2021-02-14 06:00:00.000 UTC,350976059.1328093,0,0
2021-02-14 13:00:00.000 UTC,352674116.99187416,0,0
2021-02-15 16:00:00.000 UTC,351981344.15869343,0,0
2021-02-16 01:00:00.000 UTC,353477973.64312357,26483.623052449893,0.00007492297972486439
2021-02-17 07:00:00.000 UTC,366275932.6927681,0,0
2021-02-17 17:00:00.000 UTC,368412822.72140867,0,0
2021-02-19 06:00:00.000 UTC,381974460.51131284,0,0
2021-02-19 20:00:00.000 UTC,387988298.8251134,0,0
2021-02-20 05:00:00.000 UTC,403138217.1695472,0,0
2021-02-20 16:00:00.000 UTC,412343168.4492428,0,0
2021-02-21 15:00:00.000 UTC,428965975.46855336,0,0
2021-02-21 22:00:00.000 UTC,430271149.65992594,0,0
2021-02-23 04:00:00.000 UTC,437086388.2099635,0,0
2021-02-24 07:00:00.000 UTC,430971460.009368,0,0
2021-02-24 09:00:00.000 UTC,431069890.2046258,0,0
2021-02-24 18:00:00.000 UTC,420105195.19261557,0,0
2021-02-25 02:00:00.000 UTC,419508996.83172226,0,0
2021-02-25 21:00:00.000 UTC,423769046.93692774,0,0
2021-02-26 06:00:00.000 UTC,415505795.9206734,0,0
2021-02-27 18:00:00.000 UTC,426359969.0578242,0,0
2021-02-28 01:00:00.000 UTC,417911138.20704097,0,0
2021-02-28 22:00:00.000 UTC,447032373.2709901,0,0
2021-03-01 07:00:00.000 UTC,438096983.7886023,0,0
2021-03-02 01:00:00.000 UTC,455562358.8951074,0,0
2021-03-02 10:00:00.000 UTC,453518960.5566663,0,0
2021-03-02 17:00:00.000 UTC,459981655.50507146,0,0
2021-03-03 12:00:00.000 UTC,465342630.5953682,0,0
2021-03-03 21:00:00.000 UTC,465052250.08844346,0,0
2021-03-03 23:00:00.000 UTC,468655540.93787706,0,0
2021-03-04 18:00:00.000 UTC,474865761.9834301,0,0
2021-03-06 14:00:00.000 UTC,495132758.83094805,0,0
2021-03-06 23:00:00.000 UTC,498712940.8166726,0,0
2021-03-07 03:00:00.000 UTC,500786211.0854479,0,0
2021-03-07 22:00:00.000 UTC,477086752.4207538,0,0
2021-03-08 01:00:00.000 UTC,483915155.327392,0,0
2021-03-09 12:00:00.000 UTC,486953807.7571727,0,0
2021-03-09 21:00:00.000 UTC,512071063.7049025,0,0
2021-03-10 14:00:00.000 UTC,484204557.49449736,0,0
2021-03-10 21:00:00.000 UTC,488855766.4608,0,0
2021-03-11 03:00:00.000 UTC,486287304.4260865,0,0
2021-03-11 04:00:00.000 UTC,488100824.8437363,0,0
2021-03-12 03:00:00.000 UTC,520983733.96811295,0,0
2021-03-12 14:00:00.000 UTC,526493543.10041994,0,0
2021-03-13 13:00:00.000 UTC,552432585.0327487,0,0
2021-03-14 08:00:00.000 UTC,555595471.3608844,0,0
2021-03-14 19:00:00.000 UTC,567046520.4070777,0,0
2021-03-15 07:00:00.000 UTC,574681367.3882833,0,0
2021-03-16 18:00:00.000 UTC,575860586.9073477,0,0
2021-03-17 00:00:00.000 UTC,576242697.5366248,0,0
2021-03-17 23:00:00.000 UTC,556202035.8930328,0,0
2021-03-18 05:00:00.000 UTC,558679675.8800378,0,0
2021-03-18 14:00:00.000 UTC,561586219.3451139,0,0
2021-03-20 22:00:00.000 UTC,607242798.5993584,0,0
2021-03-21 04:00:00.000 UTC,607381812.9774221,0,0
2021-03-21 07:00:00.000 UTC,608393659.350666,0,0
2021-03-21 17:00:00.000 UTC,670587563.8781984,0,0
2021-03-22 00:00:00.000 UTC,655430033.7792095,0,0
2021-03-24 09:00:00.000 UTC,611316362.4646697,0,0
2021-03-25 04:00:00.000 UTC,611915268.7323619,0,0
2021-03-25 08:00:00.000 UTC,622133519.9887161,0,0
2021-03-25 17:00:00.000 UTC,627350706.2441018,0,0
2021-03-26 19:00:00.000 UTC,630689780.6538947,0,0
2021-03-26 22:00:00.000 UTC,630344608.6504426,0,0
2021-03-27 08:00:00.000 UTC,656522579.922694,0,0
2021-03-27 20:00:00.000 UTC,629112090.2682128,0,0
2021-03-28 03:00:00.000 UTC,635437706.2296456,0,0
2021-03-28 10:00:00.000 UTC,643389154.4726385,0,0
2021-03-29 09:00:00.000 UTC,648999853.616524,26084.65446385815,0.00004019208065842007
2021-03-29 21:00:00.000 UTC,648978326.753355,0,0
2021-03-30 19:00:00.000 UTC,652859279.1117035,0,0
2021-03-31 18:00:00.000 UTC,655420379.9680529,0,0
2021-04-01 01:00:00.000 UTC,643004125.6533165,0,0
2021-04-01 19:00:00.000 UTC,670056977.7261611,0,0
2021-04-03 01:00:00.000 UTC,675865819.87142,0,0
2021-04-03 07:00:00.000 UTC,682096351.9090928,0,0
2021-04-03 10:00:00.000 UTC,685590100.1023878,0,0
2021-04-04 05:00:00.000 UTC,668851687.8540921,0,0
2021-04-04 12:00:00.000 UTC,671630285.3424989,0,0
2021-04-05 00:00:00.000 UTC,672359759.1004276,0,0
2021-04-05 23:00:00.000 UTC,684299558.9297701,0,0
2021-04-07 05:00:00.000 UTC,680553581.7128036,0,0
2021-04-07 11:00:00.000 UTC,672004171.81329,0,0
2021-04-07 14:00:00.000 UTC,676779716.1318748,0,0
2021-04-07 20:00:00.000 UTC,688844252.1725907,0,0
2021-04-07 23:00:00.000 UTC,686894477.6980988,0,0
2021-04-09 05:00:00.000 UTC,680818901.6037008,0,0
2021-04-10 15:00:00.000 UTC,672657232.3092241,0,0
2021-04-11 14:00:00.000 UTC,675960380.1227208,0,0
2021-04-11 15:00:00.000 UTC,676075281.9403392,0,0
2021-04-11 18:00:00.000 UTC,675800557.8027142,0,0
2021-04-11 21:00:00.000 UTC,676842953.6836729,0,0
2021-04-12 00:00:00.000 UTC,676873875.1242831,0,0
2021-04-13 05:00:00.000 UTC,692990025.046373,0,0
2021-04-15 01:00:00.000 UTC,701776551.1077678,0,0
2021-04-15 19:00:00.000 UTC,687655533.9882338,0,0
2021-04-15 22:00:00.000 UTC,689971349.5178273,0,0
2021-04-16 04:00:00.000 UTC,697859813.6122007,0,0
2021-04-16 13:00:00.000 UTC,701443670.7640479,0,0
2021-04-17 15:00:00.000 UTC,748344692.8092831,0,0
2021-04-18 00:00:00.000 UTC,736920791.7353973,0,0
2021-04-18 07:00:00.000 UTC,741824986.3052276,0,0
2021-04-18 19:00:00.000 UTC,740186914.4058938,0,0
2021-04-19 06:00:00.000 UTC,748354597.2407917,0,0
2021-04-20 08:00:00.000 UTC,757538450.4431884,0,0
2021-04-20 17:00:00.000 UTC,765595294.7486502,0,0
2021-04-20 23:00:00.000 UTC,769461211.0114244,0,0
2021-04-21 11:00:00.000 UTC,766987310.3697151,0,0
2021-04-21 19:00:00.000 UTC,766021866.497881,0,0
2021-04-21 22:00:00.000 UTC,765407119.9482447,0,0
2021-04-22 10:00:00.000 UTC,766636608.0851899,12097.365418069629,0.00001577979096026334
2021-04-24 21:00:00.000 UTC,792575130.0777526,1951.9090243920537,0.000002462743215524021
2021-04-25 02:00:00.000 UTC,792498063.1470463,0,0
2021-04-25 06:00:00.000 UTC,792080043.259697,0,0
2021-04-25 09:00:00.000 UTC,797660277.5185478,0,0
2021-04-26 08:00:00.000 UTC,860736089.4834017,0,0
2021-04-26 11:00:00.000 UTC,877056265.0374444,0,0
2021-04-28 01:00:00.000 UTC,2635255645.6129127,0,0
2021-04-28 20:00:00.000 UTC,2792366464.051254,0,0
2021-04-29 01:00:00.000 UTC,2874677748.609846,9875.749456933296,0.000003435428357738209
2021-04-29 03:00:00.000 UTC,2915701729.640959,0,0
2021-04-29 10:00:00.000 UTC,3377898631.984088,0,0
2021-04-30 12:00:00.000 UTC,3577589587.9802575,0,0
2021-05-01 23:00:00.000 UTC,3855237955.3978243,0,0
2021-05-02 07:00:00.000 UTC,3832406704.8021717,0,0
2021-05-02 18:00:00.000 UTC,3966178363.5826235,0,0
2021-05-03 06:00:00.000 UTC,3905027710.6431184,0,0
2021-05-03 11:00:00.000 UTC,4041220049.1985674,0,0
2021-05-03 14:00:00.000 UTC,4046536849.1045437,0,0
2021-05-05 01:00:00.000 UTC,4215032273.6984105,0,0
2021-05-05 10:00:00.000 UTC,4418769099.702339,0,0
2021-05-05 22:00:00.000 UTC,4472105716.718437,0,0
2021-05-06 05:00:00.000 UTC,4485162455.481526,0,0
2021-05-06 12:00:00.000 UTC,4663745748.17375,0,0
2021-05-07 15:00:00.000 UTC,4538504648.0109625,0,0
2021-05-07 18:00:00.000 UTC,4548932620.343634,0,0
2021-05-08 00:00:00.000 UTC,4559424125.875722,0,0
2021-05-08 20:00:00.000 UTC,4533236305.289484,0,0
2021-05-08 21:00:00.000 UTC,4533243777.437488,0,0
2021-05-09 02:00:00.000 UTC,4541629000.171049,0,0
2021-05-09 05:00:00.000 UTC,4511712425.511024,0,0
2021-05-09 11:00:00.000 UTC,4500593521.699916,0,0
2021-05-09 16:00:00.000 UTC,4498605159.867485,0,0
2021-05-09 23:00:00.000 UTC,4509773946.733817,0,0
2021-05-12 04:00:00.000 UTC,4574746473.64324,0,0
2021-05-13 03:00:00.000 UTC,4580838665.870554,0,0
2021-05-13 06:00:00.000 UTC,4589919074.169707,0,0
2021-05-13 09:00:00.000 UTC,4585569367.484711,0,0
2021-05-13 15:00:00.000 UTC,4660556673.818481,12160.84460154884,0.0000026093116021664497
2021-05-14 09:00:00.000 UTC,4877711216.857412,0,0
2020-12-02 13:00:00.000 UTC,357.396035,0,0
2020-12-03 13:00:00.000 UTC,10351.574004534028,0,0
2020-12-03 23:00:00.000 UTC,710806.489676495,0,0
2020-12-04 06:00:00.000 UTC,872041.8929413315,0,0
2020-12-04 15:00:00.000 UTC,1125851.577828716,0,0
2020-12-04 18:00:00.000 UTC,1229384.586613716,0,0
2020-12-05 06:00:00.000 UTC,1904801.2317190107,0,0
2020-12-06 19:00:00.000 UTC,3140153.4802822922,0,0
2020-12-07 14:00:00.000 UTC,5782262.593039057,0,0
2020-12-08 21:00:00.000 UTC,6682440.927351873,0,0
2020-12-09 04:00:00.000 UTC,6826756.428031921,0,0
2020-12-09 16:00:00.000 UTC,7580864.588214146,0,0
2020-12-10 14:00:00.000 UTC,8820067.267597055,0,0
2020-12-10 17:00:00.000 UTC,8579169.94169143,0,0
2020-12-10 18:00:00.000 UTC,8628332.215415133,0,0
2020-12-11 05:00:00.000 UTC,9080844.620412815,0,0
2020-12-12 03:00:00.000 UTC,9043896.845080765,0,0
2020-12-12 07:00:00.000 UTC,9740221.581204327,0,0
2020-12-12 10:00:00.000 UTC,9729166.433948398,0,0
2020-12-12 14:00:00.000 UTC,9760665.71290127,0,0
2020-12-15 00:00:00.000 UTC,13605802.521050626,0,0
2020-12-15 07:00:00.000 UTC,13180233.665004196,0,0
2020-12-16 13:00:00.000 UTC,15685969.863931417,0,0
2020-12-17 01:00:00.000 UTC,15353965.504390208,0,0
2020-12-17 15:00:00.000 UTC,15554468.082755804,0,0
2020-12-17 22:00:00.000 UTC,15832467.734834677,0,0
2020-12-18 03:00:00.000 UTC,15961602.05719021,0,0
2020-12-18 06:00:00.000 UTC,15716987.505316565,0,0
2020-12-18 22:00:00.000 UTC,19074749.055700947,0,0
2020-12-20 22:00:00.000 UTC,20009135.03629711,0,0
2020-12-21 02:00:00.000 UTC,20043504.41638587,0,0
2020-12-22 11:00:00.000 UTC,19865077.02553456,0,0
2020-12-22 16:00:00.000 UTC,19973649.512485083,1181.5321372508113,0.000059154544416745764
2020-12-22 20:00:00.000 UTC,27719044.58577518,0,0
2020-12-25 00:00:00.000 UTC,22036482.272157557,0,0
2020-12-25 01:00:00.000 UTC,22299930.061445557,0,0
2020-12-25 07:00:00.000 UTC,21513434.78532545,0,0
2020-12-26 17:00:00.000 UTC,21443853.556724288,0,0
2020-12-28 00:00:00.000 UTC,21850055.847469285,0,0
2020-12-28 04:00:00.000 UTC,22019960.93823036,0,0
2020-12-29 14:00:00.000 UTC,37001889.30009524,0,0
2020-12-29 21:00:00.000 UTC,37406854.11538791,0,0
2020-12-30 09:00:00.000 UTC,29836861.217541497,0,0
2020-12-30 15:00:00.000 UTC,29400958.364742734,0,0
2020-12-31 08:00:00.000 UTC,38382202.77058085,0,0
2020-12-31 10:00:00.000 UTC,37687181.75918411,0,0
2021-01-01 01:00:00.000 UTC,41842719.66784388,0,0
2021-01-01 05:00:00.000 UTC,42173147.16702587,0,0
2021-01-01 10:00:00.000 UTC,42590303.46432618,0,0
2021-01-02 12:00:00.000 UTC,44962917.914535634,0,0
2021-01-04 05:00:00.000 UTC,49666669.574360654,0,0
2021-01-04 08:00:00.000 UTC,49924556.443913735,0,0
2021-01-04 16:00:00.000 UTC,50096191.83269957,0,0
2021-01-04 23:00:00.000 UTC,51334743.690405525,0,0
2021-01-05 08:00:00.000 UTC,53011211.67887579,0,0
2021-01-05 18:00:00.000 UTC,63744299.51440542,0,0
2021-01-06 06:00:00.000 UTC,65079036.5435486,0,0
2021-01-06 18:00:00.000 UTC,72582386.73173974,0,0
2021-01-07 01:00:00.000 UTC,79041987.76463391,0,0
2021-01-07 12:00:00.000 UTC,81742569.57669921,0,0
2021-01-08 14:00:00.000 UTC,86744639.58824092,0,0
2021-01-09 09:00:00.000 UTC,90598791.73763165,0,0
2021-01-11 11:00:00.000 UTC,98194559.63158931,0,0
2021-01-11 14:00:00.000 UTC,97643257.60281326,0,0
2021-01-12 20:00:00.000 UTC,84358765.08649585,0,0
2021-01-13 03:00:00.000 UTC,83046731.17646831,0,0
2021-01-13 07:00:00.000 UTC,83073641.08475478,0,0
2021-01-13 22:00:00.000 UTC,87667299.73562032,0,0
2021-01-14 17:00:00.000 UTC,92513819.4469596,0,0
2021-01-16 00:00:00.000 UTC,94714003.22429162,0,0
2021-01-16 07:00:00.000 UTC,103150117.3405183,0,0
2021-01-17 02:00:00.000 UTC,99888748.07919042,0,0
2021-01-17 17:00:00.000 UTC,102312440.91891383,0,0
2021-01-18 15:00:00.000 UTC,109272090.8907004,0,0
2021-01-18 20:00:00.000 UTC,108851391.32256934,0,0
2021-01-20 01:00:00.000 UTC,123524241.1581828,0,0
2021-01-20 06:00:00.000 UTC,124359782.09940146,0,0
2021-01-20 13:00:00.000 UTC,125219876.88578156,0,0
2021-01-22 02:00:00.000 UTC,127630878.53634098,0,0
2021-01-23 04:00:00.000 UTC,133792503.32683182,0,0
2021-01-24 06:00:00.000 UTC,134618401.58363825,0,0
2021-01-24 11:00:00.000 UTC,137118165.34293145,7249.518870028394,0.00005287059414700747
2021-01-24 23:00:00.000 UTC,145540051.35358924,0,0
2021-01-25 21:00:00.000 UTC,154603792.06225455,0,0
2021-01-26 00:00:00.000 UTC,154835614.10835853,0,0
2021-01-26 01:00:00.000 UTC,154589307.49235946,0,0
2021-01-27 10:00:00.000 UTC,161337657.7784018,0,0
2021-01-27 17:00:00.000 UTC,162396006.6456545,0,0
2021-01-30 07:00:00.000 UTC,196009712.34396604,0,0
2021-01-30 14:00:00.000 UTC,196964654.14431244,0,0
2021-01-31 08:00:00.000 UTC,200403551.88881576,0,0
2021-01-31 09:00:00.000 UTC,200618907.56882203,0,0
2021-02-01 03:00:00.000 UTC,208175160.3481722,0,0
2021-02-01 18:00:00.000 UTC,210942949.1265604,0,0
2021-02-01 22:00:00.000 UTC,219842019.77194652,0,0
2021-02-02 01:00:00.000 UTC,219165449.29637226,0,0
2021-02-02 05:00:00.000 UTC,223211621.0205945,0,0
2021-02-03 20:00:00.000 UTC,235632169.07485294,0,0
2021-02-05 09:00:00.000 UTC,246189910.67361367,0,0
2021-02-05 23:00:00.000 UTC,250837273.34725362,0,0
2021-02-06 00:00:00.000 UTC,250860664.2785882,0,0
2021-02-06 11:00:00.000 UTC,265655412.12576202,0,0
2021-02-06 18:00:00.000 UTC,267612590.6001264,0,0
2021-02-07 13:00:00.000 UTC,271983868.7967446,0,0
2021-02-07 18:00:00.000 UTC,274640189.2507175,0,0
2021-02-09 04:00:00.000 UTC,291113885.61860126,0,0
2021-02-09 07:00:00.000 UTC,292214417.6206895,0,0
2021-02-09 14:00:00.000 UTC,292712776.2727157,0,0
2021-02-10 02:00:00.000 UTC,295337727.4183432,0,0
2021-02-10 09:00:00.000 UTC,300495438.63009816,0,0
2021-02-11 00:00:00.000 UTC,302940845.81765777,0,0
2021-02-12 07:00:00.000 UTC,330592844.0742129,0,0
2021-02-12 11:00:00.000 UTC,330647267.3132135,0,0
2021-02-13 09:00:00.000 UTC,347692625.89972657,0,0
2021-02-14 03:00:00.000 UTC,352745927.4997625,0,0
2021-02-14 04:00:00.000 UTC,353166954.3245608,0,0
2021-02-15 10:00:00.000 UTC,349773946.9079602,0,0
2021-02-16 12:00:00.000 UTC,359736766.36813444,3459.355812070119,0.000009616353221260704
2021-02-17 19:00:00.000 UTC,367948591.71053535,0,0
2021-02-18 10:00:00.000 UTC,378206740.63346183,0,0
2021-02-18 17:00:00.000 UTC,385171656.03103274,0,0
2021-02-19 11:00:00.000 UTC,383020943.464385,0,0
2021-02-19 12:00:00.000 UTC,382944850.64211565,0,0
2021-02-19 15:00:00.000 UTC,382137478.1556891,0,0
2021-02-20 18:00:00.000 UTC,413909743.0109693,0,0
2021-02-21 01:00:00.000 UTC,419791922.93244755,0,0
2021-02-21 06:00:00.000 UTC,421918526.90224046,0,0
2021-02-21 08:00:00.000 UTC,423510362.7410592,0,0
2021-02-21 20:00:00.000 UTC,430126183.87771153,0,0
2021-02-22 08:00:00.000 UTC,429077641.382861,0,0
2021-02-22 19:00:00.000 UTC,447016959.39509887,5351.11930521241,0.00001197072995273718
2021-02-23 21:00:00.000 UTC,428715001.43022233,0,0
2021-02-24 23:00:00.000 UTC,420102568.68541545,0,0
2021-02-26 14:00:00.000 UTC,420624629.6128711,0,0
2021-02-26 16:00:00.000 UTC,419111922.13571155,0,0
2021-02-26 21:00:00.000 UTC,420786959.92069787,0,0
2021-02-27 09:00:00.000 UTC,425293806.8094874,0,0
2021-02-27 19:00:00.000 UTC,421617842.3855177,0,0
2021-02-28 03:00:00.000 UTC,418125222.4637121,0,0
2021-02-28 10:00:00.000 UTC,449347923.50518775,0,0
2021-03-01 05:00:00.000 UTC,439672505.7923505,0,0
2021-03-01 12:00:00.000 UTC,440207252.66693217,0,0
2021-03-03 07:00:00.000 UTC,460647571.04568857,0,0
2021-03-03 14:00:00.000 UTC,464913204.9033242,0,0
2021-03-04 02:00:00.000 UTC,468429229.67183495,0,0
2021-03-04 09:00:00.000 UTC,471211243.0971646,0,0
2021-03-05 11:00:00.000 UTC,500098101.7380591,0,0
2021-03-05 18:00:00.000 UTC,498917246.6974283,0,0
2021-03-05 22:00:00.000 UTC,499592197.4322638,0,0
2021-03-07 08:00:00.000 UTC,467113800.8466337,0,0
2021-03-07 13:00:00.000 UTC,468522535.9031711,0,0
2021-03-08 22:00:00.000 UTC,486036449.7246296,0,0
2021-03-10 04:00:00.000 UTC,500601382.58549833,0,0
2021-03-10 11:00:00.000 UTC,483477994.36839527,0,0
2021-03-11 06:00:00.000 UTC,484600428.6155661,0,0
2021-03-11 11:00:00.000 UTC,489582727.312098,0,0
2021-03-11 18:00:00.000 UTC,496334759.67250896,0,0
2021-03-12 04:00:00.000 UTC,520387406.32701886,0,0
2021-03-13 04:00:00.000 UTC,554972740.9424105,0,0
2021-03-13 07:00:00.000 UTC,553629025.0369102,0,0
2021-03-13 19:00:00.000 UTC,552526099.0647234,0,0
2021-03-14 02:00:00.000 UTC,553858560.7932484,0,0
2021-03-16 07:00:00.000 UTC,571047428.6831319,0,0
2021-03-17 02:00:00.000 UTC,576718364.7924348,0,0
2021-03-17 14:00:00.000 UTC,574890621.7670403,0,0
2021-03-17 21:00:00.000 UTC,575048546.2806404,0,0
2021-03-18 12:00:00.000 UTC,560707319.7041029,0,0
2021-03-18 16:00:00.000 UTC,566197410.3064109,0,0
2021-03-19 10:00:00.000 UTC,591260164.0680547,0,0
2021-03-20 08:00:00.000 UTC,590934756.6506908,0,0
2021-03-21 19:00:00.000 UTC,669673603.8515685,0,0
2021-03-22 03:00:00.000 UTC,648907728.4300131,0,0
2021-03-23 05:00:00.000 UTC,639769448.0780917,0,0
2021-03-23 12:00:00.000 UTC,638262082.1497412,0,0
2021-03-24 07:00:00.000 UTC,611338891.2600405,0,0
2021-03-24 18:00:00.000 UTC,612604395.7172285,0,0
2021-03-25 01:00:00.000 UTC,611276540.2086667,0,0
2021-03-25 06:00:00.000 UTC,611965825.4897337,0,0
2021-03-25 20:00:00.000 UTC,627443853.6333373,0,0
2021-03-26 01:00:00.000 UTC,627529986.1907035,0,0
2021-03-26 20:00:00.000 UTC,630603886.1536726,0,0
2021-03-27 11:00:00.000 UTC,652970285.5061893,0,0
2021-03-27 14:00:00.000 UTC,632105457.7176297,0,0
2021-03-28 05:00:00.000 UTC,638524971.2288015,0,0
2021-03-29 07:00:00.000 UTC,649768282.0127586,0,0
2021-03-30 14:00:00.000 UTC,653850013.250085,0,0
2021-03-30 18:00:00.000 UTC,652674262.9738134,0,0
2021-03-31 11:00:00.000 UTC,672237285.7714636,0,0
2021-04-01 04:00:00.000 UTC,643434736.4494517,0,0
2021-04-02 05:00:00.000 UTC,678378368.9716516,0,0
2021-04-02 17:00:00.000 UTC,672051509.1290623,0,0
2021-04-03 15:00:00.000 UTC,667436195.3385831,0,0
2021-04-05 02:00:00.000 UTC,672898623.4609162,0,0
2021-04-06 12:00:00.000 UTC,676845613.8953744,0,0
2021-04-06 18:00:00.000 UTC,679914718.6932409,0,0
2021-04-06 19:00:00.000 UTC,679957833.1450539,0,0
2021-04-06 22:00:00.000 UTC,680125891.8156067,0,0
2021-04-08 01:00:00.000 UTC,686812800.4919995,0,0
2021-04-08 08:00:00.000 UTC,685365071.505443,0,0
2021-04-08 13:00:00.000 UTC,675797013.6002073,0,0
2021-04-09 03:00:00.000 UTC,681566109.6660578,0,0
2021-04-09 15:00:00.000 UTC,676671426.4603578,0,0
2021-04-10 03:00:00.000 UTC,678229533.4129822,0,0
2021-04-10 17:00:00.000 UTC,672643703.6855494,0,0
2021-04-10 21:00:00.000 UTC,672066302.2453834,0,0
2021-04-13 21:00:00.000 UTC,696021053.5332407,0,0
2021-04-13 23:00:00.000 UTC,695693716.8069758,0,0
2021-04-14 04:00:00.000 UTC,698417659.8804699,0,0
2021-04-14 23:00:00.000 UTC,701414922.0719678,0,0
2021-04-16 12:00:00.000 UTC,701914581.4750179,0,0
2021-04-16 19:00:00.000 UTC,707951704.7251701,0,0
2021-04-18 14:00:00.000 UTC,728217456.2626344,0,0
2021-04-19 05:00:00.000 UTC,746517714.4430794,0,0
2021-04-19 12:00:00.000 UTC,751105835.8870832,0,0
2021-04-19 16:00:00.000 UTC,759018828.9458473,0,0
2021-04-21 01:00:00.000 UTC,768683544.307647,0,0
2021-04-21 05:00:00.000 UTC,770665514.599665,0,0
2021-04-21 08:00:00.000 UTC,769397807.203335,0,0
