hour,hourly_net_amount,hourly_net_amount_usd,cumulative_amount,cumulative_amount_usd
2024-05-10 01:00:00.000 UTC,253.948854476638,768878.407210372,826183.7276686121,879503582.7945557
2024-05-10 00:00:00.000 UTC,2.8803784085497446,8751.021661935407,825929.7788141355,878734704.3873453
2024-05-09 23:00:00.000 UTC,-797.9188260851648,-2437259.0126536577,825926.8984357269,878725953.3656834
2024-05-09 22:00:00.000 UTC,167.98327999091129,507652.19146373356,826724.817261812,881163212.3783371
2024-05-09 21:00:00.000 UTC,-159.7788296814988,-483108.86721327656,826556.8339818211,880655560.1868734
2024-05-09 20:00:00.000 UTC,47.7543745853923,144282.20210982917,826716.6128115025,881138669.0540867
2024-05-09 19:00:00.000 UTC,492.55547612817276,1485892.1048358586,826668.8584369172,880994386.8519769
2024-05-09 18:00:00.000 UTC,656.5745299934284,1973984.7586799425,826176.3029607891,879508494.747141
2024-05-09 17:00:00.000 UTC,21.46885112948454,64364.25975172855,825519.7284307956,877534509.988461
2024-05-09 16:00:00.000 UTC,469.55416223539106,1411954.0613834434,825498.2595796661,877470145.7287093
2024-05-09 15:00:00.000 UTC,-67.62843536259653,-201887.7866661913,825028.7054174307,876058191.6673259
2024-05-09 14:00:00.000 UTC,-53.478669950737114,-159040.7513531966,825096.3338527933,876260079.453992
2024-05-09 13:00:00.000 UTC,-4.377680761390211,-13089.002815711048,825149.8125227441,876419120.2053452
2024-05-09 12:00:00.000 UTC,-4.943450605983105,-14724.908016523696,825154.1902035055,876432209.2081609
2024-05-09 11:00:00.000 UTC,65.89172768558122,195201.60759942693,825159.1336541114,876446934.1161774
2024-05-09 10:00:00.000 UTC,799.4639828139134,2383401.9987639794,825093.2419264258,876251732.5085781
2024-05-09 09:00:00.000 UTC,-10.650964128480362,-31789.826124634055,824293.777943612,873868330.509814
2024-05-09 08:00:00.000 UTC,32.61292197462075,97314.02400929059,824304.4289077404,873900120.3359387
2024-05-09 07:00:00.000 UTC,994.1718053719553,2984145.8578766757,824271.8159857658,873802806.3119293
2024-05-09 06:00:00.000 UTC,13.399999999997116,40278.38999999133,823277.6441803938,870818660.4540527
2024-05-09 05:00:00.000 UTC,5.29954757029911,15866.42146166991,823264.2441803938,870778382.0640527
2024-05-09 04:00:00.000 UTC,-79.24886616870427,-237667.3496399441,823258.9446328235,870762515.642591
2024-05-09 03:00:00.000 UTC,-0.9237068735792906,-2770.178439726821,823338.1934989921,871000182.9922309
2024-05-09 02:00:00.000 UTC,-45.73972681070215,-137080.58905987002,823339.1172058657,871002953.1706706
2024-05-09 01:00:00.000 UTC,170.8235071049019,510654.66743418056,823384.8569326764,871140033.7597305
2024-05-09 00:00:00.000 UTC,39.80431575084091,118514.56384602623,823214.0334255715,870629379.0922962
2024-05-08 23:00:00.000 UTC,25.705787435094894,76347.21691372924,823174.2291098207,870510864.5284503
2024-05-08 22:00:00.000 UTC,265.7209824639713,790456.1497945234,823148.5233223856,870434517.3115366
2024-05-08 21:00:00.000 UTC,24.69126078817833,72923.66343702165,822882.8023399217,869644061.161742
2024-05-08 20:00:00.000 UTC,70.74063980780375,212220.50461061508,822858.1110791336,869571137.498305
2024-05-08 19:00:00.000 UTC,-5.418892985951503,-16314.71530173405,822787.3704393258,869358916.9936943
2024-05-08 18:00:00.000 UTC,433.99351032434447,1307366.3904361585,822792.7893323117,869375231.708996
2024-05-08 17:00:00.000 UTC,-6.946954630294995,-20945.62396670983,822358.7958219873,868067865.3185599
2024-05-08 16:00:00.000 UTC,-39.83259140467619,-119810.85838246932,822365.7427766176,868088810.9425266
2024-05-08 15:00:00.000 UTC,562.3936182522552,1699845.9590398064,822405.5753680223,868208621.800909
2024-05-08 14:00:00.000 UTC,1.4639000247871734,4431.269292031518,821843.1817497701,866508775.8418692
2024-05-08 13:00:00.000 UTC,3003.030433936756,9012064.301939864,821841.7178497453,866504344.5725772
2024-05-08 12:00:00.000 UTC,-3.5521219410945637,-10632.211394084248,818838.6874158086,857492280.2706374
2024-05-08 11:00:00.000 UTC,378.4579030959778,1138140.236559565,818842.2395377497,857502912.4820315
2024-05-08 10:00:00.000 UTC,-1191.5575314675468,-3572551.621996628,818463.7816346537,856364772.245472
2024-05-08 09:00:00.000 UTC,337.91835205512723,1013305.6247571484,819655.3391661212,859937323.8674686
2024-05-08 08:00:00.000 UTC,-1387.9577328215903,-4159612.1682250085,819317.4208140661,858924018.2427114
2024-05-08 07:00:00.000 UTC,1556.5579280976256,4694454.186508191,820705.3785468877,863083630.4109365
2024-05-08 06:00:00.000 UTC,-3.591831857464869,-10873.947683607717,819148.82061879,858389176.2244283
2024-05-08 05:00:00.000 UTC,2277.3880000000013,6867053.584160004,819152.4124506474,858400050.1721119
2024-05-08 04:00:00.000 UTC,1037.7992528895813,3147624.3780290424,816875.0244506474,851532996.5879519
2024-05-08 03:00:00.000 UTC,26.75816936095875,81028.01813208085,815837.2251977578,848385372.2099229
2024-05-08 02:00:00.000 UTC,23.689180617282823,71700.51675794226,815810.4670283969,848304344.1917908
2024-05-08 01:00:00.000 UTC,25.787482487937563,77947.56544146399,815786.7778477796,848232643.6750329
2024-05-08 00:00:00.000 UTC,-29.771784638718543,-89608.605994847,815760.9903652916,848154696.1095914
2024-05-07 23:00:00.000 UTC,329.189305123779,1000646.6064639047,815790.7621499303,848244304.7155862
2024-05-07 22:00:00.000 UTC,219.33609347514474,669595.806243726,815461.5728448066,847243658.1091223
2024-05-07 21:00:00.000 UTC,-680.7410876797106,-2076369.235997146,815242.2367513315,846574062.3028785
2024-05-07 20:00:00.000 UTC,-1070.7107933002976,-3265325.2921120515,815922.9778390112,848650431.5388757
2024-05-07 19:00:00.000 UTC,147.45870559533293,449440.8633710712,816993.6886323115,851915756.8309877
2024-05-07 18:00:00.000 UTC,-69.27720211357192,-212094.92535878497,816846.2299267162,851466315.9676167
2024-05-07 17:00:00.000 UTC,-19.270216915501745,-59188.0858516253,816915.5071288297,851678410.8929754
2024-05-07 16:00:00.000 UTC,188.30837735186518,578801.5763826545,816934.7773457452,851737598.9788271
2024-05-07 15:00:00.000 UTC,-3410.734193030175,-10533336.30099316,816746.4689683934,851158797.4024445
2024-05-07 14:00:00.000 UTC,-1156.7854847486467,-3543338.050478732,820157.2031614236,861692133.7034377
2024-05-07 13:00:00.000 UTC,2209.2591640806168,6801071.781072334,821313.9886461722,865235471.7539164
2024-05-07 12:00:00.000 UTC,-1024.6665065891366,-3143820.295526393,819104.7294820916,858434399.972844
2024-05-07 11:00:00.000 UTC,-198.1777404367219,-615082.2712160494,820129.3959886808,861578220.2683704
2024-05-07 10:00:00.000 UTC,-1656.8423816529696,-5161163.429391899,820327.5737291175,862193302.5395864
2024-05-07 09:00:00.000 UTC,10.695804952825899,33373.58540405501,821984.4161107705,867354465.9689783
2024-05-07 08:00:00.000 UTC,-368.0106670207854,-1133815.1043443482,821973.7203058177,867321092.3835742
2024-05-07 07:00:00.000 UTC,1.4649276355460465,4501.766571862067,822341.7309728385,868454907.4879186
2024-05-07 06:00:00.000 UTC,-1.3389999999999673,-4112.336799999899,822340.266045203,868450405.7213467
2024-05-07 05:00:00.000 UTC,-0.1336725816255447,-410.001879087687,822341.605045203,868454518.0581467
2024-05-07 04:00:00.000 UTC,3.853758664416428,11759.628951706798,822341.7387177846,868454928.0600258
2024-05-07 03:00:00.000 UTC,2049.8845864400905,6331888.499054796,822337.8849591202,868443168.4310741
2024-05-07 02:00:00.000 UTC,-261.2500700203274,-808723.1042542254,820288.0003726801,862111279.9320194
2024-05-07 01:00:00.000 UTC,94.77068574195009,291396.16598506103,820549.2504427005,862920003.0362736
2024-05-07 00:00:00.000 UTC,0.1746428868039803,535.3747552130737,820454.4797569585,862628606.8702885
2024-05-06 23:00:00.000 UTC,1887.1503424400003,5820934.102759605,820454.3051140717,862628071.4955332
2024-05-06 22:00:00.000 UTC,-0.8716441484762322,-2692.3867444622947,818567.1547716317,856807137.3927736
2024-05-06 21:00:00.000 UTC,2167.537939234051,6675626.696011815,818568.0264157802,856809829.7795181
2024-05-06 20:00:00.000 UTC,18.191887214262092,55881.839144770296,816400.4884765461,850134203.0835063
2024-05-06 19:00:00.000 UTC,1303.0272734631192,4014027.636994077,816382.2965893318,850078321.2443615
2024-05-06 18:00:00.000 UTC,196.6133611107042,604118.1456159719,815079.2693158687,846064293.6073674
2024-05-06 17:00:00.000 UTC,62.356485857192254,191700.67377619044,814882.655954758,845460175.4617515
2024-05-06 16:00:00.000 UTC,4366.7057050881,13510281.782143226,814820.2994689009,845268474.7879753
2024-05-06 15:00:00.000 UTC,-763.6966670976549,-2355607.0957293743,810453.5937638128,831758193.0058321
2024-05-06 14:00:00.000 UTC,27.331974583377985,85256.90163767678,811217.2904309104,834113800.1015614
2024-05-06 13:00:00.000 UTC,1910.175020919573,5926050.5779000465,811189.9584563271,834028543.1999238
2024-05-06 12:00:00.000 UTC,-351.43001165310983,-1108016.655140857,809279.7834354076,828102492.6220237
2024-05-06 11:00:00.000 UTC,-1.9854854138017874,-6255.112957349427,809631.2134470607,829210509.2771646
2024-05-06 10:00:00.000 UTC,505.5296553917077,1618842.449571204,809633.1989324745,829216764.3901219
2024-05-06 09:00:00.000 UTC,104.9608801720478,335679.5893134329,809127.6692770828,827597921.9405507
2024-05-06 08:00:00.000 UTC,20.954354794072508,66658.73620961582,809022.7083969107,827262242.3512373
2024-05-06 07:00:00.000 UTC,106.07655777240238,337244.957063488,809001.7540421166,827195583.6150277
2024-05-06 06:00:00.000 UTC,1223.5587710304524,3887992.586414076,808895.6774843442,826858338.6579642
2024-05-06 05:00:00.000 UTC,-165.414028468645,-520926.8208743109,807672.1187133138,822970346.0715501
2024-05-06 04:00:00.000 UTC,-0.5849544999999897,-1835.1251069449677,807837.5327417825,823491272.8924245
2024-05-06 03:00:00.000 UTC,1.9162515576690646,6012.680000044954,807838.1176962825,823493108.0175314
2024-05-06 02:00:00.000 UTC,-404.19231617464243,-1272106.3928501287,807836.2014447248,823487095.3375313
2024-05-06 01:00:00.000 UTC,2.780863138389159,8761.248360651965,808240.3937608994,824759201.7303815
2024-05-06 00:00:00.000 UTC,-37.712,-118397.57824,808237.612897761,824750440.4820209
2024-05-05 23:00:00.000 UTC,-1094.2921834658796,-3430376.1938070045,808275.3248977611,824868838.0602609
2024-05-05 22:00:00.000 UTC,-23.74836303698867,-74505.73935594456,809369.617081227,828299214.2540679
2024-05-05 21:00:00.000 UTC,-8.510092171528983,-26726.284868373634,809393.365444264,828373719.9934238
2024-05-05 20:00:00.000 UTC,-244.74866103136296,-769634.1919926137,809401.8755364355,828400446.2782922
2024-05-05 19:00:00.000 UTC,401.79142666771287,1261962.5845350192,809646.6241974669,829170080.4702848
2024-05-05 18:00:00.000 UTC,126.09108342284131,397173.0427627736,809244.8327707992,827908117.8857498
2024-05-05 17:00:00.000 UTC,-26.79799999999718,-84397.62119999112,809118.7416873763,827510944.8429871
2024-05-05 16:00:00.000 UTC,22.69995737719033,71805.86717297109,809145.5396873762,827595342.464187
2024-05-05 15:00:00.000 UTC,-799.6000000000005,-2522953.8920000014,809122.8397299991,827523536.5970141
2024-05-05 14:00:00.000 UTC,21.510012326427624,67729.22111259245,809922.439729999,830046490.489014
2024-05-05 13:00:00.000 UTC,0.1267636166941737,397.92366916468063,809900.9297176726,829978761.2679014
2024-05-05 12:00:00.000 UTC,48.11204133188017,151000.60396093255,809900.802954056,829978363.3442322
2024-05-05 11:00:00.000 UTC,16.598998427806762,52074.54385769965,809852.6909127241,829827362.7402712
2024-05-05 10:00:00.000 UTC,-85.94151416931666,-270461.3827514063,809836.0919142963,829775288.1964135
2024-05-05 09:00:00.000 UTC,0.8699925719182868,2747.5235413751416,809922.0334284656,830045749.579165
2024-05-05 08:00:00.000 UTC,199.62579045801579,620456.9193225588,809921.1634358937,830043002.0556237
2024-05-05 07:00:00.000 UTC,15.589087499302137,48259.29406246462,809721.5376454357,829422545.136301
2024-05-05 06:00:00.000 UTC,1814.1700000000003,5601866.692800001,809705.9485579364,829374285.8422385
2024-05-05 05:00:00.000 UTC,188.2224243235776,581923.5048327184,807891.7785579363,823772419.1494385
2024-05-05 04:00:00.000 UTC,88.09254856573425,272108.19233921083,807703.5561336128,823190495.6446058
2024-05-05 03:00:00.000 UTC,-8.3315687113109,-25707.1385744369,807615.463585047,822918387.4522666
2024-05-05 02:00:00.000 UTC,-2.816828989222709,-8715.775921873123,807623.7951537584,822944094.590841
2024-05-05 01:00:00.000 UTC,211.11319596237848,656859.709049304,807626.6119827476,822952810.3667629
2024-05-05 00:00:00.000 UTC,2.1607900833595473,6740.606272940941,807415.4987867852,822295950.6577135
2024-05-04 23:00:00.000 UTC,5.00502,15567.013605600001,807413.3379967018,822289210.0514406
2024-05-04 22:00:00.000 UTC,-3307.9373666358374,-10332441.602808038,807408.3329767018,822273643.037835
2024-05-04 21:00:00.000 UTC,-17.4308268566534,-54580.62521143309,810716.2703433377,832606084.640643
2024-05-04 20:00:00.000 UTC,-16.939520265733936,-53186.02814954078,810733.7011701943,832660665.2658545
2024-05-04 19:00:00.000 UTC,0.6346978267756751,1984.5033480012355,810750.6406904601,832713851.294004
2024-05-04 18:00:00.000 UTC,-44.038386461577225,-137584.28659939495,810750.0059926333,832711866.790656
2024-05-04 17:00:00.000 UTC,-1499.065797207031,-4690576.8794607995,810794.0443790948,832849451.0772554
2024-05-04 16:00:00.000 UTC,266.3208274926895,833371.133390124,812293.1101763019,837540027.9567162
2024-05-04 15:00:00.000 UTC,-40.0896225832813,-125670.54349671521,812026.7893488092,836706656.8233261
2024-05-04 14:00:00.000 UTC,46.708068862382575,146288.73751560497,812066.8789713924,836832327.3668228
2024-05-04 13:00:00.000 UTC,-27.226536824442714,-85824.03390874481,812020.1709025301,836686038.6293073
2024-05-04 12:00:00.000 UTC,-353.2958917127675,-1106748.842215084,812047.3974393546,836771862.663216
2024-05-04 11:00:00.000 UTC,479.23755144340043,1514280.4379243134,812400.6933310673,837878611.505431
2024-05-04 10:00:00.000 UTC,2.2869750459642217,7108.8789723761065,811921.4557796239,836364331.0675068
2024-05-04 09:00:00.000 UTC,-51.7531022008223,-160957.32315477743,811919.168804578,836357222.1885344
2024-05-04 08:00:00.000 UTC,220.742,684152.3028599999,811970.9219067788,836518179.5116892
2024-05-04 07:00:00.000 UTC,155.64907782315586,484004.81590810727,811750.1799067789,835834027.2088292
2024-05-04 06:00:00.000 UTC,35.8953423541764,111990.59651764203,811594.5308289557,835350022.3929211
2024-05-04 05:00:00.000 UTC,-65.78596288247694,-205275.2292803369,811558.6354866015,835238031.7964034
2024-05-04 04:00:00.000 UTC,-149.91563835244426,-466834.2995167444,811624.421449484,835443307.0256838
2024-05-04 03:00:00.000 UTC,-94.7332663696972,-294049.216813549,811774.3370878363,835910141.3252006
2024-05-04 02:00:00.000 UTC,66.8589473862866,207955.3955924104,811869.070354206,836204190.5420141
2024-05-04 01:00:00.000 UTC,-228.316408934156,-712618.8924011984,811802.2114068198,835996235.1464217
2024-05-04 00:00:00.000 UTC,435.87783140967844,1354058.8420524802,812030.527815754,836708854.0388229
2024-05-03 23:00:00.000 UTC,-9.85983883101075,-30705.017095592128,811594.6499843443,835354795.1967704
2024-05-03 22:00:00.000 UTC,51.10186405554449,158847.58932345724,811604.5098231753,835385500.213866
2024-05-03 21:00:00.000 UTC,-8126.18963907249,-25309992.773647957,811553.4079591198,835226652.6245426
2024-05-03 20:00:00.000 UTC,1201.411894729662,3694545.816315815,819679.5975981923,860536645.3981905
2024-05-03 19:00:00.000 UTC,-171.94729474894538,-528177.3831721254,818478.1857034626,856842099.5818747
2024-05-03 18:00:00.000 UTC,9.9090090097452,30555.816542810684,818650.1329982115,857370276.9650469
2024-05-03 17:00:00.000 UTC,-34.823296239594605,-106940.94981994545,818640.2239892018,857339721.148504
2024-05-03 16:00:00.000 UTC,-463.35294507263933,-1427400.449061322,818675.0472854414,857446662.098324
2024-05-03 15:00:00.000 UTC,-28.728242801849138,-87896.64439410961,819138.4002305141,858874062.5473852
2024-05-03 14:00:00.000 UTC,15.745410791326009,48219.69073200425,819167.128473316,858961959.1917794
2024-05-03 13:00:00.000 UTC,-16.911450563037626,-51316.95116100952,819151.3830625246,858913739.5010474
2024-05-03 12:00:00.000 UTC,103.1581968161732,307620.837651733,819168.2945130876,858965056.4522084
2024-05-03 11:00:00.000 UTC,214.26157629710588,636770.4064446578,819065.1363162714,858657435.6145567
2024-05-03 10:00:00.000 UTC,-1680.7709999999965,-5018815.82141999,818850.8747399743,858020665.208112
2024-05-03 09:00:00.000 UTC,-1119.8282711738666,-3333191.245714437,820531.6457399742,863039481.029532
2024-05-03 08:00:00.000 UTC,4.380000000000655,13015.651800001948,821651.4740111481,866372672.2752464
2024-05-03 07:00:00.000 UTC,43.691324973378435,130472.7822885016,821647.0940111481,866359656.6234463
2024-05-03 06:00:00.000 UTC,18.0558223972847,54176.85621950069,821603.4026861747,866229183.8411578
2024-05-03 05:00:00.000 UTC,-15.001089442576466,-45095.22500601239,821585.3468637775,866175006.9849383
2024-05-03 04:00:00.000 UTC,-45.88590529348266,-138265.24526653366,821600.34795322,866220102.2099442
2024-05-03 03:00:00.000 UTC,-75.6674726946333,-228099.5964379721,821646.2338585135,866358367.4552108
2024-05-03 02:00:00.000 UTC,23.74356402186764,71459.81745841395,821721.9013312082,866586467.0516487
2024-05-03 01:00:00.000 UTC,174.2597893006451,520458.2275084507,821698.1577671863,866515007.2341903
2024-05-03 00:00:00.000 UTC,-0.5807675948440084,-1736.466070203843,821523.8979778857,865994549.0066819
2024-05-02 23:00:00.000 UTC,2.256153692258435,6767.829353741472,821524.4787454805,865996285.4727521
2024-05-02 22:00:00.000 UTC,3.312086330871906,9932.052642975512,821522.2225917883,865989517.6433984
2024-05-02 21:00:00.000 UTC,-2208.0105254266673,-6599787.620710817,821518.9105054574,865979585.5907555
2024-05-02 20:00:00.000 UTC,118.26536224998338,354628.1499355552,823726.9210308841,872579373.2114663
2024-05-02 19:00:00.000 UTC,14968.513766219687,44829052.19331367,823608.6556686341,872224745.0615307
2024-05-02 18:00:00.000 UTC,6428.713194398247,19261453.32452825,808640.1419024144,827395692.868217
2024-05-02 17:00:00.000 UTC,161.72358752805906,482735.2053560046,802211.4287080162,808134239.5436888
2024-05-02 16:00:00.000 UTC,-1029.7697861058539,-3080535.71973994,802049.7051204881,807651504.3383328
2024-05-02 15:00:00.000 UTC,-982.5711246819742,-2942918.4269574746,803079.4749065939,810732040.0580727
2024-05-02 14:00:00.000 UTC,62.194545235867004,184650.62924167028,804062.0460312759,813674958.4850302
2024-05-02 13:00:00.000 UTC,-52.18994467093827,-155826.64920070066,803999.85148604,813490307.8557885
2024-05-02 12:00:00.000 UTC,15.002753257805907,44975.40374378312,804052.0414307109,813646134.5049891
2024-05-02 11:00:00.000 UTC,-9.166791277585302,-27184.761209068645,804037.0386774532,813601159.1012454
2024-05-02 10:00:00.000 UTC,213.75874858669442,629842.290298181,804046.2054687308,813628343.8624544
2024-05-02 09:00:00.000 UTC,16.67920236661772,49066.37714604501,803832.4467201441,812998501.5721562
2024-05-02 08:00:00.000 UTC,181.33702801341443,530037.2526615296,803815.7675177775,812949435.1950102
2024-05-02 07:00:00.000 UTC,-326.08175730897347,-950381.5857648687,803634.4304897641,812419397.9423486
2024-05-02 06:00:00.000 UTC,-24.133350956906938,-70371.64472279279,803960.512247073,813369779.5281135
2024-05-02 05:00:00.000 UTC,-165.25350274196052,-482685.65108893765,803984.64559803,813440151.1728363
2024-05-02 04:00:00.000 UTC,2376.335094453233,6966416.436197209,804149.8991007719,813922836.8239253
2024-05-02 03:00:00.000 UTC,-5131.159209011766,-14975134.216724567,801773.5640063187,806956420.3877281
2024-05-02 02:00:00.000 UTC,-23.19935360841558,-67460.93637083951,806904.7232153305,821931554.6044526
2024-05-02 01:00:00.000 UTC,-118.66662138733406,-350099.759746624,806927.9225689389,821999015.5408235
2024-05-02 00:00:00.000 UTC,-367.5541815009481,-1092867.225565844,807046.5891903263,822349115.3005701
2024-05-01 23:00:00.000 UTC,60.35004209111652,179289.71554555168,807414.1433718272,823441982.5261359
2024-05-01 22:00:00.000 UTC,16.531829946468335,49065.81000792016,807353.7933297361,823262692.8105904
2024-05-01 21:00:00.000 UTC,-207.5901327456933,-611041.5557369483,807337.2614997897,823213627.0005825
2024-05-01 20:00:00.000 UTC,-953.4237316176776,-2786371.3214153466,807544.8516325353,823824668.5563194
2024-05-01 19:00:00.000 UTC,-161.07892094580436,-483148.16943089286,808498.275364153,826611039.8777347
2024-05-01 18:00:00.000 UTC,392.40576079295516,1146601.784921799,808659.3542850987,827094188.0471655
2024-05-01 17:00:00.000 UTC,460.22353712469385,1331030.900659812,808266.9485243058,825947586.2622437
2024-05-01 16:00:00.000 UTC,597.7722363840832,1724094.6841789726,807806.7249871811,824616555.361584
2024-05-01 15:00:00.000 UTC,-1271.9584808166346,-3697023.642002397,807208.952750797,822892460.677405
2024-05-01 14:00:00.000 UTC,751.3994045103585,2171491.6810766202,808480.9112316137,826589484.3194073
2024-05-01 13:00:00.000 UTC,288.16271976926333,840446.7435974404,807729.5118271033,824417992.6383307
2024-05-01 12:00:00.000 UTC,-537.9534647091575,-1561162.4727245634,807441.349107334,823577545.8947333
2024-05-01 11:00:00.000 UTC,-13501.310466742603,-39054835.74783233,807979.3025720431,825138708.3674579
2024-05-01 10:00:00.000 UTC,2686.3979000000027,7728605.574426007,821480.6130387858,864193544.1152902
2024-05-01 09:00:00.000 UTC,186.95676035526967,535049.6828931427,818794.2151387858,856464938.5408641
2024-05-01 08:00:00.000 UTC,3377.2917649863516,9690193.077934138,818607.2583784305,855929888.857971
2024-05-01 07:00:00.000 UTC,228.54468929118198,675904.9204504202,815229.9666134442,846239695.7800368
2024-05-01 06:00:00.000 UTC,-130.46728121959814,-390585.1184783597,815001.421924153,845563790.8595864
2024-05-01 05:00:00.000 UTC,-310.28618324308087,-932959.1871897982,815131.8892053725,845954375.9780648
2024-05-01 04:00:00.000 UTC,-87.95899266645196,-264256.0812577483,815442.1753886156,846887335.1652546
2024-05-01 03:00:00.000 UTC,1048.3093953231087,3133197.6038356605,815530.134381282,847151591.2465123
2024-05-01 02:00:00.000 UTC,1599.6217007703935,4803520.001460422,814481.8249859589,844018393.6426766
2024-05-01 01:00:00.000 UTC,22.49217862926441,67456.29292702688,812882.2032851885,839214873.6412162
2024-05-01 00:00:00.000 UTC,-92.94965960012897,-280307.35895951296,812859.7111065593,839147417.3482891
2024-04-30 23:00:00.000 UTC,166.93829500104968,502520.99437805975,812952.6607661594,839427724.7072487
2024-04-30 22:00:00.000 UTC,57.466625268349304,171702.80564054282,812785.7224711584,838925203.7128706
2024-04-30 21:00:00.000 UTC,274.87405642662844,815485.3556442643,812728.25584589,838753500.90723
2024-04-30 20:00:00.000 UTC,1757.7461125094749,5148139.546701125,812453.3817894635,837938015.5515858
2024-04-30 19:00:00.000 UTC,473.6594015451882,1408184.6641998289,810695.6356769539,832789876.0048847
2024-04-30 18:00:00.000 UTC,59.7433487567762,178449.20070207753,810221.9762754088,831381691.3406849
2024-04-30 17:00:00.000 UTC,426.87860468686233,1275649.8719578446,810162.232926652,831203242.1399828
2024-04-30 16:00:00.000 UTC,313.77067225410804,940013.0061791921,809735.3543219651,829927592.2680249
2024-04-30 15:00:00.000 UTC,-593.9493888796508,-1794457.7121648672,809421.583649711,828987579.2618457
2024-04-30 14:00:00.000 UTC,1091.2988692155914,3270437.1902313605,810015.5330385907,830782036.9740106
2024-04-30 13:00:00.000 UTC,-348.783331991755,-1050497.0297926469,808924.2341693752,827511599.7837793
2024-04-30 12:00:00.000 UTC,-682.6824226470911,-2056655.8932908534,809273.0175013669,828562096.8135719
2024-04-30 11:00:00.000 UTC,342.99914742980025,1045018.9324658468,809955.699924014,830618752.7068628
2024-04-30 10:00:00.000 UTC,77.53919481580817,236575.96034277155,809612.7007765842,829573733.774397
2024-04-30 09:00:00.000 UTC,-19.910094607061616,-61190.68926061282,809535.1615817684,829337157.8140543
2024-04-30 08:00:00.000 UTC,-146.9528190170549,-464417.932995979,809555.0716763755,829398348.5033149
2024-04-30 07:00:00.000 UTC,-25.44346331670695,-80737.70666584083,809702.0244953926,829862766.4363109
2024-04-30 06:00:00.000 UTC,-1092.6977516830118,-3463775.3839925295,809727.4679587092,829943504.1429768
2024-04-30 05:00:00.000 UTC,1.4973447431012699,4748.214941401006,810820.1657103923,833407279.5269693
2024-04-30 04:00:00.000 UTC,-231.7571313286237,-737590.2461664778,810818.6683656492,833402531.3120279
2024-04-30 03:00:00.000 UTC,4.737438047651586,15137.535793661113,811050.4254969778,834140121.5581944
2024-04-30 02:00:00.000 UTC,1578.4697547153362,5030662.031765512,811045.6880589301,834124984.0224007
2024-04-30 01:00:00.000 UTC,-18.089454357691448,-58686.89319448406,809467.2183042148,829094321.9906353
2024-04-30 00:00:00.000 UTC,6.889943681553007,22165.91341567144,809485.3077585725,829153008.8838297
2024-04-29 23:00:00.000 UTC,153.36779060511424,493275.29124532285,809478.417814891,829130842.970414
2024-04-29 22:00:00.000 UTC,586.9219657765534,1864498.485561008,809325.0500242859,828637567.6791687
2024-04-29 21:00:00.000 UTC,-190.96712756589196,-607025.2987224251,808738.1280585093,826773069.1936077
2024-04-29 20:00:00.000 UTC,24.752184083327485,78796.84537638721,808929.0951860752,827380094.4923301
2024-04-29 19:00:00.000 UTC,-14.49269962569982,-46044.466126818385,808904.3430019919,827301297.6469537
2024-04-29 18:00:00.000 UTC,-24.76988864353776,-78688.98224279076,808918.8357016175,827347342.1130805
2024-04-29 17:00:00.000 UTC,-210.38774761813963,-664701.1537022265,808943.605590261,827426031.0953233
2024-04-29 16:00:00.000 UTC,-26.94518535291987,-85760.05813385926,809153.9933378792,828090732.2490256
2024-04-29 15:00:00.000 UTC,93.59344340920302,297298.6370548993,809180.9385232321,828176492.3071594
2024-04-29 14:00:00.000 UTC,2723.0403196249576,8532864.684770375,809087.3450798229,827879193.6701045
2024-04-29 13:00:00.000 UTC,-335.74192431079797,-1065463.5671233449,806364.304760198,819346328.9853342
2024-04-29 12:00:00.000 UTC,245.03081645219146,774985.9165831556,806700.0466845088,820411792.5524575
2024-04-29 11:00:00.000 UTC,-419.34837151713566,-1333515.2409733457,806455.0158680566,819636806.6358743
2024-04-29 10:00:00.000 UTC,-12417.432972997214,-39490292.86371493,806874.3642395737,820970321.8768476
2024-04-29 09:00:00.000 UTC,5.242379687805584,16647.12427482975,819291.7972125709,860460614.7405626
2024-04-29 08:00:00.000 UTC,-119.63911368670078,-381567.41806326853,819286.5548328831,860443967.6162877
2024-04-29 07:00:00.000 UTC,-157.5528304319759,-501405.580736546,819406.1939465698,860825535.034351
2024-04-29 06:00:00.000 UTC,-148.99324532707755,-477655.9552616246,819563.7467770018,861326940.6150875
2024-04-29 05:00:00.000 UTC,-1370.526111025955,-4390439.280888316,819712.7400223288,861804596.5703491
2024-04-29 04:00:00.000 UTC,318.14190048015394,1012852.4614636421,821083.2661333547,866195035.8512374
2024-04-29 03:00:00.000 UTC,-232.68298574785624,-750861.0145187596,820765.1242328746,865182183.3897737
2024-04-29 02:00:00.000 UTC,-37.26844325102373,-122215.52400637965,820997.8072186224,865933044.4042925
2024-04-29 01:00:00.000 UTC,-0.49299698474575465,-1618.8196890207023,821035.0756618734,866055259.9282988
2024-04-29 00:00:00.000 UTC,152.06780633618206,496790.31651967316,821035.5686588582,866056878.7479879
2024-04-28 23:00:00.000 UTC,-484.2496058133403,-1595345.798863875,820883.500852522,865560088.4314682
2024-04-28 22:00:00.000 UTC,15.946742429648944,52735.55828000046,821367.7504583353,867155434.2303321
