hour,hourly_net_amount,hourly_net_amount_usd,cumulative_amount,cumulative_amount_usd
2024-08-01 15:00:00.000 UTC,-183.99454537,-11783135.801785652,40819.771282469876,2332878139.182691
2024-08-01 14:00:00.000 UTC,-0.73318186,-47485.0583856578,41003.765827839874,2344661274.9844766
2024-08-01 13:00:00.000 UTC,-0.5,-32447.545,41004.49900969987,2344708760.0428624
2024-08-01 12:00:00.000 UTC,-69.04806324,-4466033.5637276275,41004.99900969987,2344741207.5878625
2024-08-01 11:00:00.000 UTC,-149.93268634,-9686159.809370693,41074.04707293987,2349207241.1515903
2024-08-01 10:00:00.000 UTC,5.29738732,341669.82788789604,41223.97975927987,2358893400.960961
2024-08-01 08:00:00.000 UTC,5.99170233,385639.6230401124,41218.68237195987,2358551731.133073
2024-08-01 07:00:00.000 UTC,3.61553624,232453.129147884,41212.69066962987,2358166091.5100327
2024-08-01 06:00:00.000 UTC,16.68342906,1073335.081946724,41209.075133389866,2357933638.3808846
2024-08-01 05:00:00.000 UTC,-2.35486776,-150164.4302133192,41192.391704329864,2356860303.298938
2024-08-01 04:00:00.000 UTC,-8.44748603,-540463.1447859951,41194.74657208986,2357010467.7291512
2024-08-01 03:00:00.000 UTC,-0.50952174,-32685.885858826194,41203.194058119865,2357550930.873937
2024-08-01 02:00:00.000 UTC,-3.70084733,-237671.45022741062,41203.703579859866,2357583616.759796
2024-08-01 01:00:00.000 UTC,-9.585879,-620134.57306629,41207.40442718987,2357821288.2100234
2024-08-01 00:00:00.000 UTC,-9.23418491,-597312.0504593117,41216.990306189866,2358441422.7830896
2024-07-31 23:00:00.000 UTC,5.78521265,376131.6749130325,41226.22449109986,2359038734.833549
2024-07-31 22:00:00.000 UTC,-0.46433545,-30195.613586282998,41220.43927844986,2358662603.158636
2024-07-31 21:00:00.000 UTC,10.22516725,661187.9448533,41220.90361389986,2358692798.7722225
2024-07-31 20:00:00.000 UTC,9.14500849,597189.173415678,41210.678446649865,2358031610.827369
2024-07-31 19:00:00.000 UTC,2.55442549,169990.98791534358,41201.533438159866,2357434421.6539536
2024-07-31 18:00:00.000 UTC,-1.90210466,-126806.85052635601,41198.979012669864,2357264430.666038
2024-07-31 17:00:00.000 UTC,-2.77295435,-184157.1392672215,41200.88111732987,2357391237.5165644
2024-07-31 16:00:00.000 UTC,1.09872265,72963.2156225715,41203.65407167987,2357575394.655832
2024-07-31 15:00:00.000 UTC,1.02296802,67939.7356597266,41202.55534902987,2357502431.4402094
2024-07-31 14:00:00.000 UTC,-0.18195879,-12108.5131857144,41201.53238100987,2357434491.70455
2024-07-31 13:00:00.000 UTC,-3.9985377,-264487.474631085,41201.71433979987,2357446600.2177353
2024-07-31 12:00:00.000 UTC,20.17976393,1334122.9385590455,41205.71287749987,2357711087.6923666
2024-07-31 11:00:00.000 UTC,0.00298818,197.337016656,41185.53311356987,2356376964.7538075
2024-07-31 10:00:00.000 UTC,-20,-1325882,41185.53012538987,2356376767.416791
2024-07-31 09:00:00.000 UTC,0.3196089,21202.953504758996,41205.53012538987,2357702649.416791
2024-07-31 08:00:00.000 UTC,0.56376731,37354.432686366,41205.210516489875,2357681446.4632864
2024-07-31 07:00:00.000 UTC,0.04981104,3311.5779082224,41204.646749179876,2357644092.0306
2024-07-31 06:00:00.000 UTC,0.01356667,897.5368348583,41204.596938139875,2357640780.452692
2024-07-31 05:00:00.000 UTC,0,0,41204.583371469875,2357639882.9158573
2024-07-31 04:00:00.000 UTC,0.21560932,14253.261600214799,41204.583371469875,2357639882.9158573
2024-07-31 03:00:00.000 UTC,-36.23461522,-2397698.478684078,41204.36776214987,2357625629.6542573
2024-07-31 02:00:00.000 UTC,-4.3190303,-286427.464681462,41240.60237736987,2360023328.1329412
2024-07-31 01:00:00.000 UTC,-1.49861551,-99456.12785042339,41244.92140766987,2360309755.597623
2024-07-31 00:00:00.000 UTC,0.38883157,25753.170310554,41246.42002317987,2360409211.7254734
2024-07-30 23:00:00.000 UTC,-4.45098239,-294760.56701046694,41246.031191609865,2360383458.555163
2024-07-30 22:00:00.000 UTC,-3.30113016,-218979.97399407602,41250.482173999866,2360678219.1221733
2024-07-30 21:00:00.000 UTC,-0.63801062,-42245.3117539544,41253.783304159864,2360897199.0961676
2024-07-30 20:00:00.000 UTC,3.07681781,203131.6041207343,41254.421314779865,2360939444.4079213
2024-07-30 19:00:00.000 UTC,6.40594396,421739.0360540968,41251.34449696987,2360736312.8038006
2024-07-30 18:00:00.000 UTC,-0.6340334,-41789.750066064,41244.938553009866,2360314573.7677464
2024-07-30 17:00:00.000 UTC,15.15292515,1003885.2309480389,41245.572586409864,2360356363.5178127
2024-07-30 16:00:00.000 UTC,1.96209827,130058.9984327909,41230.41966125986,2359352478.2868648
2024-07-30 15:00:00.000 UTC,-9.72266581,-640666.5076040372,41228.45756298986,2359222419.288432
2024-07-30 14:00:00.000 UTC,-15.42345222,-1024111.2122616342,41238.18022879986,2359863085.7960362
2024-07-30 13:00:00.000 UTC,6.27955262,418821.54390772956,41253.60368101986,2360887197.008298
2024-07-30 12:00:00.000 UTC,-4.95230415,-330004.5621527655,41247.32412839986,2360468375.4643903
2024-07-30 11:00:00.000 UTC,4.14394651,276014.7263260123,41252.27643254986,2360798380.026543
2024-07-30 10:00:00.000 UTC,0.4,26659.120000000003,41248.13248603986,2360522365.300217
2024-07-30 09:00:00.000 UTC,-1.01132218,-67537.2784273506,41247.73248603986,2360495706.1802173
2024-07-30 08:00:00.000 UTC,-10.41058642,-697022.2829072723,41248.74380821986,2360563243.4586444
2024-07-30 07:00:00.000 UTC,7.35880614,491532.7071183438,41259.15439463986,2361260265.741552
2024-07-30 06:00:00.000 UTC,-0.46569271,-30992.1618646157,41251.79558849986,2360768733.0344334
2024-07-30 05:00:00.000 UTC,6.53868063,436411.0959012837,41252.26128120986,2360799725.196298
2024-07-30 04:00:00.000 UTC,4.33576513,289011.6110141854,41245.72260057986,2360363314.1003966
2024-07-30 03:00:00.000 UTC,3.3579,223197.094575,41241.386835449855,2360074302.4893823
2024-07-30 02:00:00.000 UTC,13.67699884,906381.6883962083,41238.02893544985,2359851105.3948073
2024-07-30 01:00:00.000 UTC,0.06492768,4326.1131386496,41224.351936609855,2358944723.7064114
2024-07-30 00:00:00.000 UTC,-8.89189182,-594556.4354632181,41224.28700892985,2358940397.5932727
2024-07-29 23:00:00.000 UTC,9.93553933,668249.4720268049,41233.17890074985,2359534954.028736
2024-07-29 22:00:00.000 UTC,331.62210529,22389546.02795962,41223.24336141985,2358866704.5567093
2024-07-29 21:00:00.000 UTC,189.3745983,12766364.713831406,40891.62125612985,2336477158.5287495
2024-07-29 20:00:00.000 UTC,-203.29228081,-13683766.055145748,40702.246657829855,2323710793.814918
2024-07-29 19:00:00.000 UTC,4.97029808,335128.8591344848,40905.53893863985,2337394559.870064
2024-07-29 18:00:00.000 UTC,1.27227898,85369.855944051,40900.56864055985,2337059431.010929
2024-07-29 17:00:00.000 UTC,-3.02361109,-202641.9314740256,40899.29636157985,2336974061.154985
2024-07-29 16:00:00.000 UTC,-4.06440774,-276873.6737926422,40902.31997266985,2337176703.086459
2024-07-29 15:00:00.000 UTC,4.42624484,302130.0284972468,40906.38438040985,2337453576.760252
2024-07-29 14:00:00.000 UTC,-0.42467611,-29421.5821346055,40901.958135569854,2337151446.731755
2024-07-29 13:00:00.000 UTC,18.46054858,1288561.2439283498,40902.382811679854,2337180868.3138895
2024-07-29 12:00:00.000 UTC,-4.73726445,-329812.709292294,40883.922263099856,2335892307.069961
2024-07-29 11:00:00.000 UTC,-0.49997124,-34823.0518628364,40888.659527549855,2336222119.7792535
2024-07-29 10:00:00.000 UTC,-3.76411072,-261575.46923091842,40889.15949878986,2336256942.831116
2024-07-29 09:00:00.000 UTC,21.23120705,1474542.1488020618,40892.92360950986,2336518518.3003473
2024-07-29 08:00:00.000 UTC,5.3569902,372287.99812174804,40871.69240245986,2335043976.151545
2024-07-29 07:00:00.000 UTC,-0.64823647,-45104.8510659642,40866.33541225986,2334671688.1534233
2024-07-29 06:00:00.000 UTC,-0.32480348,-22631.6796156836,40866.98364872986,2334716793.0044894
2024-07-29 05:00:00.000 UTC,16.11134442,1117009.1754452523,40867.30845220986,2334739424.684105
2024-07-29 04:00:00.000 UTC,7.06170798,489524.7294986598,40851.197107789856,2333622415.50866
2024-07-29 03:00:00.000 UTC,0.15832612,11000.240746024398,40844.13539980986,2333132890.779161
2024-07-29 02:00:00.000 UTC,3.81716205,261780.24812821049,40843.97707368986,2333121890.538415
2024-07-29 01:00:00.000 UTC,-0.33967353,-23324.9804903346,40840.15991163986,2332860110.2902865
2024-07-29 00:00:00.000 UTC,29.75503691,2032188.9799037122,40840.499585169855,2332883435.2707767
2024-07-28 23:00:00.000 UTC,31.52151624,2145271.1784915263,40810.744548259856,2330851246.290873
2024-07-28 22:00:00.000 UTC,38.03098141,2588414.836141773,40779.22303201986,2328705975.1123815
2024-07-28 21:00:00.000 UTC,0.45412386,30907.297530034797,40741.19205060986,2326117560.27624
2024-07-28 20:00:00.000 UTC,2.45016502,167003.4682780518,40740.73792674986,2326086652.9787097
2024-07-28 19:00:00.000 UTC,-4.76709353,-325338.6880394628,40738.28776172986,2325919649.510432
2024-07-28 18:00:00.000 UTC,10.99442983,747726.3351891747,40743.054855259856,2326244988.198471
2024-07-28 17:00:00.000 UTC,29.46102157,1995455.680640534,40732.06042542985,2325497261.8632817
2024-07-28 15:00:00.000 UTC,0.02535448,1718.5231047728,40702.59940385985,2323501806.182641
2024-07-28 14:00:00.000 UTC,-13.29479868,-904539.2813750544,40702.57404937985,2323500087.6595364
2024-07-28 13:00:00.000 UTC,6.45002319,439003.1553638093,40715.86884805985,2324404626.9409113
2024-07-28 12:00:00.000 UTC,-0.57022473,-38719.22854904099,40709.41882486985,2323965623.7855473
2024-07-28 11:00:00.000 UTC,-6.43311816,-434990.080560168,40709.98904959985,2324004343.0140963
2024-07-28 10:00:00.000 UTC,-21.45069629,-1447551.331543109,40716.42216775985,2324439333.0946565
2024-07-28 09:00:00.000 UTC,-0.03844605,-2591.6820630240004,40737.872864049845,2325886884.4261994
2024-07-28 08:00:00.000 UTC,5.35539887,361929.95883604616,40737.911310099844,2325889476.1082625
2024-07-28 07:00:00.000 UTC,0.09979378,6740.246540315,40732.55591122984,2325527546.1494265
2024-07-28 06:00:00.000 UTC,0.01477044,996.8280455375999,40732.456117449845,2325520805.902886
2024-07-28 05:00:00.000 UTC,-2.28657311,-154656.6939180279,40732.441347009844,2325519809.0748405
2024-07-28 04:00:00.000 UTC,0.07163522,4872.0524335834,40734.72792011985,2325674465.768759
2024-07-28 03:00:00.000 UTC,0.39983615,27257.981873612003,40734.656284899844,2325669593.7163253
2024-07-28 02:00:00.000 UTC,-1,-68153.91,40734.256448749846,2325642335.734452
2024-07-28 01:00:00.000 UTC,-2.09438655,-142376.6280515205,40735.256448749846,2325710489.6444516
2024-07-28 00:00:00.000 UTC,-2.49356256,-169278.43678942078,40737.35083529985,2325852866.2725034
2024-07-27 23:00:00.000 UTC,31.81160282,2184002.6872530696,40739.844397859844,2326022144.709293
2024-07-27 22:00:00.000 UTC,7.09527176,488698.4787156864,40708.03279503984,2323838142.02204
2024-07-27 21:00:00.000 UTC,-0.9014934,-61197.230383752,40700.93752327984,2323349443.543324
2024-07-27 20:00:00.000 UTC,49.84196688,3401381.295221242,40701.83901667984,2323410640.773708
2024-07-27 19:00:00.000 UTC,-7.16800949,-492391.8608562853,40651.997049799844,2320009259.4784865
2024-07-27 18:00:00.000 UTC,1.70200636,116698.5256151172,40659.165059289844,2320501651.3393426
2024-07-27 17:00:00.000 UTC,3.02386408,207910.6734802096,40657.463052929845,2320384952.8137274
2024-07-27 16:00:00.000 UTC,-54.08439294,-3723535.761329804,40654.43918884984,2320177042.1402473
2024-07-27 15:00:00.000 UTC,-18.26520508,-1259190.6352236948,40708.52358178984,2323900577.901577
2024-07-27 14:00:00.000 UTC,3.46061915,239413.9728891515,40726.788786869845,2325159768.536801
2024-07-27 13:00:00.000 UTC,6.96165505,476191.26796320104,40723.32816771985,2324920354.563912
2024-07-27 12:00:00.000 UTC,0.29183913,19914.197529897,40716.36651266985,2324444163.2959485
2024-07-27 11:00:00.000 UTC,0.54089891,36876.351133105505,40716.07467353985,2324424249.0984187
2024-07-27 10:00:00.000 UTC,0.03889299,2654.0156331708,40715.53377462985,2324387372.747286
2024-07-27 09:00:00.000 UTC,-104.09432822,-7081509.043337979,40715.49488163985,2324384718.7316527
2024-07-27 08:00:00.000 UTC,-3.57841954,-243640.4875056124,40819.58920985985,2331466227.7749906
2024-07-27 07:00:00.000 UTC,0.62898158,42834.293449027406,40823.167629399846,2331709868.262496
2024-07-27 06:00:00.000 UTC,110.35414404,7496811.663710644,40822.53864781985,2331667033.969047
2024-07-27 05:00:00.000 UTC,6.55467269,445037.1712545973,40712.18450377985,2324170222.3053365
2024-07-27 04:00:00.000 UTC,1.38719536,94099.52331252319,40705.62983108985,2323725185.134082
2024-07-27 03:00:00.000 UTC,2.88723425,196446.090242245,40704.24263572985,2323631085.6107693
2024-07-27 02:00:00.000 UTC,0.08,5416.1136,40701.35540147984,2323434639.520527
2024-07-27 01:00:00.000 UTC,3.16538181,214985.10396503788,40701.27540147984,2323429223.406927
2024-07-27 00:00:00.000 UTC,-0.12792606,-8691.4666580598,40698.11001966984,2323214238.3029623
2024-07-26 23:00:00.000 UTC,29.84819612,2028365.8064224871,40698.23794572984,2323222929.7696204
2024-07-26 22:00:00.000 UTC,-0.26000177,-17671.126898775703,40668.389749609836,2321194563.9631977
2024-07-26 21:00:00.000 UTC,10.89878244,735561.006632088,40668.64975137984,2321212235.0900965
2024-07-26 20:00:00.000 UTC,1.45157779,98674.70179861451,40657.750968939836,2320476674.0834646
2024-07-26 19:00:00.000 UTC,0.07833392,5293.7036961648,40656.299391149834,2320377999.381666
2024-07-26 18:00:00.000 UTC,9.7800115,659349.7933081501,40656.221057229835,2320372705.67797
2024-07-26 17:00:00.000 UTC,1.27525857,86007.4550252955,40646.441045729836,2319713355.8846617
2024-07-26 16:00:00.000 UTC,8.18396021,553084.6342905234,40645.165787159836,2319627348.4296365
2024-07-26 15:00:00.000 UTC,5.71179285,384799.828757076,40636.981826949836,2319074263.795346
2024-07-26 14:00:00.000 UTC,12.11838418,823107.1927669542,40631.270034099834,2318689463.9665885
