upper_threshold,lower_threshold,sharpe_ratio
500000000,-1800000000,-0.04802020937102058
500000000,-1700000000,-0.04802020937102058
500000000,-1600000000,-0.006975882023339337
500000000,-1500000000,-0.08982749927867772
500000000,-1400000000,-0.08982749927867772
500000000,-1300000000,-0.08982749927867772
500000000,-1200000000,-0.16042698552395573
500000000,-1100000000,-0.21317503357063364
500000000,-1000000000,-0.17077194069827528
500000000,-900000000,-0.39764918166041197
500000000,-800000000,-0.43082597716366633
500000000,-700000000,-0.40800171974664073
500000000,-600000000,-0.4594888328134898
500000000,-500000000,-0.4219185608479205
500000000,-400000000,-0.6632482678651794
500000000,-300000000,-0.7522652298650948
500000000,-200000000,-0.8055794232297662
500000000,-100000000,-0.892870396178915
500000000,0,-0.46088515280918124
500000000,100000000,-0.9000471200506407
500000000,200000000,-0.5732021179258934
500000000,300000000,-0.6193963551632676
500000000,400000000,-0.6436622576658895
600000000,-3200000000,-0.05947539394488052
600000000,-3100000000,-0.05947539394488052
600000000,-3000000000,-0.05947539394488052
600000000,-2900000000,-0.05947539394488052
600000000,-2800000000,-0.05947539394488052
600000000,-2700000000,-0.12652285855271675
600000000,-2600000000,-0.12652285855271675
600000000,-2500000000,-0.12652285855271675
600000000,-2400000000,-0.12652285855271675
600000000,-2300000000,-0.12652285855271675
600000000,-2200000000,-0.12652285855271675
600000000,-2100000000,-0.12652285855271675
600000000,-2000000000,-0.12652285855271675
600000000,-1900000000,-0.12652285855271675
600000000,-1800000000,-0.12652285855271675
600000000,-1700000000,-0.12652285855271675
600000000,-1600000000,-0.08228100417766006
600000000,-1500000000,-0.1697330538149014
600000000,-1400000000,-0.1697330538149014
600000000,-1300000000,-0.1697330538149014
600000000,-1200000000,-0.24417368636646328
600000000,-1100000000,-0.3001657881331561
600000000,-1000000000,-0.25553544192369865
600000000,-900000000,-0.49291649800354365
600000000,-800000000,-0.5267748777484524
600000000,-700000000,-0.5053679146256989
600000000,-600000000,-0.5521320065304871
600000000,-500000000,-0.5088335733858496
600000000,-400000000,-0.7580465691753678
600000000,-300000000,-0.8376679268381568
600000000,-200000000,-0.8798608245316509
600000000,-100000000,-0.9565545081059205
600000000,0,-0.49986686967696287
600000000,100000000,-0.933363806904351
600000000,200000000,-0.5999625849629231
600000000,300000000,-0.6468766727814256
600000000,400000000,-0.6728604243941668
600000000,500000000,-0.3608843300689682
700000000,-3200000000,0.33950699849418203
700000000,-3100000000,0.33950699849418203
700000000,-3000000000,0.33950699849418203
700000000,-2900000000,0.33950699849418203
700000000,-2800000000,0.33950699849418203
700000000,-2700000000,0.2507779898621321
700000000,-2600000000,0.2507779898621321
700000000,-2500000000,0.2507779898621321
700000000,-2400000000,0.2507779898621321
700000000,-2300000000,0.2507779898621321
700000000,-2200000000,0.2507779898621321
700000000,-2100000000,0.2507779898621321
700000000,-2000000000,0.2507779898621321
700000000,-1900000000,0.2507779898621321
700000000,-1800000000,0.2507779898621321
700000000,-1700000000,0.2507779898621321
700000000,-1600000000,0.3039177385665468
700000000,-1500000000,0.1876487765213221
700000000,-1400000000,0.1876487765213221
700000000,-1300000000,0.1876487765213221
700000000,-1200000000,0.09095858309410969
700000000,-1100000000,0.0209712029852711
700000000,-1000000000,0.0784512924029449
700000000,-900000000,-0.22442684320957287
700000000,-800000000,-0.26808684565433233
700000000,-700000000,-0.2362835095077443
700000000,-600000000,-0.3080426796523284
700000000,-500000000,-0.26476461701501536
700000000,-400000000,-0.5598138577774617
700000000,-300000000,-0.663127327142439
700000000,-200000000,-0.7225255581817918
700000000,-100000000,-0.8186441289425832
700000000,0,-0.3702063975783191
700000000,100000000,-0.8390421442280279
700000000,200000000,-0.5086733798552864
700000000,300000000,-0.555309678165522
700000000,400000000,-0.5778111444967157
700000000,500000000,-0.2672057246361901
700000000,600000000,-0.2941347645317599
800000000,-3200000000,-0.15877299525303998
800000000,-3100000000,-0.15877299525303998
800000000,-3000000000,-0.15877299525303998
800000000,-2900000000,-0.15877299525303998
800000000,-2800000000,-0.15877299525303998
800000000,-2700000000,-0.2542225136213153
800000000,-2600000000,-0.2542225136213153
800000000,-2500000000,-0.2542225136213153
800000000,-2400000000,-0.2542225136213153
800000000,-2300000000,-0.2542225136213153
800000000,-2200000000,-0.2542225136213153
800000000,-2100000000,-0.2542225136213153
800000000,-2000000000,-0.2542225136213153
800000000,-1900000000,-0.2542225136213153
800000000,-1800000000,-0.2542225136213153
800000000,-1700000000,-0.2542225136213153
800000000,-1600000000,-0.18884401628157407
800000000,-1500000000,-0.3096925505809839
800000000,-1400000000,-0.3096925505809839
800000000,-1300000000,-0.3096925505809839
800000000,-1200000000,-0.4106557941807621
800000000,-1100000000,-0.4879603205366754
800000000,-1000000000,-0.4283385770185154
800000000,-900000000,-0.7338582493729253
800000000,-800000000,-0.7717993992883692
800000000,-700000000,-0.7595384813471253
800000000,-600000000,-0.7781468674821802
800000000,-500000000,-0.7041271243015569
800000000,-400000000,-0.9978409509898386
800000000,-300000000,-1.0354603023281912
800000000,-200000000,-1.035903844163026
800000000,-100000000,-1.0799784613236934
800000000,0,-0.5487915683826381
800000000,100000000,-0.9803050767646054
800000000,200000000,-0.6302031941181216
800000000,300000000,-0.6789516670136934
800000000,400000000,-0.708173307006827
800000000,500000000,-0.38445711631257384
800000000,600000000,-0.4074304380657594
800000000,700000000,-0.3286992501609202
900000000,-3200000000,-0.1959496209180925
900000000,-3100000000,-0.1959496209180925
900000000,-3000000000,-0.1959496209180925
900000000,-2900000000,-0.1959496209180925
900000000,-2800000000,-0.1959496209180925
900000000,-2700000000,-0.29070950299712184
900000000,-2600000000,-0.29070950299712184
900000000,-2500000000,-0.29070950299712184
900000000,-2400000000,-0.29070950299712184
900000000,-2300000000,-0.29070950299712184
900000000,-2200000000,-0.29070950299712184
900000000,-2100000000,-0.29070950299712184
900000000,-2000000000,-0.29070950299712184
900000000,-1900000000,-0.29070950299712184
900000000,-1800000000,-0.29070950299712184
900000000,-1700000000,-0.29070950299712184
900000000,-1600000000,-0.22507392615714045
900000000,-1500000000,-0.3448145327733069
900000000,-1400000000,-0.3448145327733069
900000000,-1300000000,-0.3448145327733069
900000000,-1200000000,-0.4450049244279963
900000000,-1100000000,-0.5220849995721774
900000000,-1000000000,-0.46291423833324785
900000000,-900000000,-0.7658250405341223
900000000,-800000000,-0.8030946128817009
900000000,-700000000,-0.7922269842217307
900000000,-600000000,-0.8072153734029405
900000000,-500000000,-0.7316652874941884
900000000,-400000000,-1.0237421696955349
900000000,-300000000,-1.0574480278696663
900000000,-200000000,-1.0545636005767747
900000000,-100000000,-1.0956197680260926
900000000,0,-0.560276123246781
900000000,100000000,-0.9891444798591317
900000000,200000000,-0.6380372756891269
900000000,300000000,-0.6868921796376826
900000000,400000000,-0.7165152877007009
900000000,500000000,-0.39214652110337006
900000000,600000000,-0.4148519018830806
900000000,700000000,-0.3357076900518956
900000000,800000000,-0.4304880979345652
1000000000,-3200000000,-0.24380264140144225
1000000000,-3100000000,-0.24380264140144225
1000000000,-3000000000,-0.24380264140144225
1000000000,-2900000000,-0.24380264140144225
1000000000,-2800000000,-0.24380264140144225
1000000000,-2700000000,-0.34906376973126263
1000000000,-2600000000,-0.34906376973126263
1000000000,-2500000000,-0.34906376973126263
1000000000,-2400000000,-0.34906376973126263
1000000000,-2300000000,-0.34906376973126263
1000000000,-2200000000,-0.34906376973126263
1000000000,-2100000000,-0.34906376973126263
1000000000,-2000000000,-0.34906376973126263
1000000000,-1900000000,-0.34906376973126263
1000000000,-1800000000,-0.34906376973126263
1000000000,-1700000000,-0.34906376973126263
1000000000,-1600000000,-0.2743225310795338
1000000000,-1500000000,-0.4052961140646454
1000000000,-1400000000,-0.4052961140646454
1000000000,-1300000000,-0.4052961140646454
1000000000,-1200000000,-0.5140536523321334
1000000000,-1100000000,-0.5986995315497955
1000000000,-1000000000,-0.5349253559569844
1000000000,-900000000,-0.8559661346044046
1000000000,-800000000,-0.8927126877953215
1000000000,-700000000,-0.8893074053091741
1000000000,-600000000,-0.884596825816544
1000000000,-500000000,-0.7960179058783281
1000000000,-400000000,-1.0980668617898155
1000000000,-300000000,-1.1128778203675769
1000000000,-200000000,-1.0952100953582415
1000000000,-100000000,-1.1259633336852541
1000000000,0,-0.5722637359495029
1000000000,100000000,-0.9999568543815469
1000000000,200000000,-0.6452432117143568
1000000000,300000000,-0.6944889660207393
1000000000,400000000,-0.724853791347873
1000000000,500000000,-0.39798787901360444
1000000000,600000000,-0.420525452576207
1000000000,700000000,-0.3406520323018585
1000000000,800000000,-0.43364076658001
1000000000,900000000,-0.4421129050762086
1100000000,-3200000000,0.05340724888555947
1100000000,-3100000000,0.05340724888555947
1100000000,-3000000000,0.05340724888555947
1100000000,-2900000000,0.05340724888555947
1100000000,-2800000000,0.05340724888555947
1100000000,-2700000000,-0.08422184292745091
1100000000,-2600000000,-0.08422184292745091
1100000000,-2500000000,-0.08422184292745091
1100000000,-2400000000,-0.08422184292745091
1100000000,-2300000000,-0.08422184292745091
1100000000,-2200000000,-0.08422184292745091
1100000000,-2100000000,-0.08422184292745091
1100000000,-2000000000,-0.08422184292745091
1100000000,-1900000000,-0.08422184292745091
1100000000,-1800000000,-0.08422184292745091
1100000000,-1700000000,-0.08422184292745091
1100000000,-1600000000,0.004056425334088882
1100000000,-1500000000,-0.1653566583039304
1100000000,-1400000000,-0.1653566583039304
1100000000,-1300000000,-0.1653566583039304
1100000000,-1200000000,-0.30069841432234395
1100000000,-1100000000,-0.4020149346410252
1100000000,-1000000000,-0.3239398021350298
1100000000,-900000000,-0.7085268722356743
1100000000,-800000000,-0.7516469525649883
1100000000,-700000000,-0.7458768485535909
1100000000,-600000000,-0.7469473070038444
1100000000,-500000000,-0.6537085880430188
1100000000,-400000000,-0.9867254796914015
1100000000,-300000000,-1.010037961781325
1100000000,-200000000,-1.0011211791576713
1100000000,-100000000,-1.0435290982132002
1100000000,0,-0.4999029322898671
1100000000,100000000,-0.9467433410797663
1100000000,200000000,-0.5952931442826951
1100000000,300000000,-0.6442058088075782
1100000000,400000000,-0.6724087776090101
1100000000,500000000,-0.3474661101018891
1100000000,600000000,-0.3718430496456833
1100000000,700000000,-0.29422070417702967
1100000000,800000000,-0.4027207767697843
1100000000,900000000,-0.4116416508725071
1100000000,1000000000,-0.40389787588540904
1200000000,-3200000000,0.04026810121999858
1200000000,-3100000000,0.04026810121999858
1200000000,-3000000000,0.04026810121999858
1200000000,-2900000000,0.04026810121999858
1200000000,-2800000000,0.04026810121999858
1200000000,-2700000000,-0.09826746929011788
1200000000,-2600000000,-0.09826746929011788
1200000000,-2500000000,-0.09826746929011788
1200000000,-2400000000,-0.09826746929011788
1200000000,-2300000000,-0.09826746929011788
1200000000,-2200000000,-0.09826746929011788
1200000000,-2100000000,-0.09826746929011788
1200000000,-2000000000,-0.09826746929011788
1200000000,-1900000000,-0.09826746929011788
1200000000,-1800000000,-0.09826746929011788
1200000000,-1700000000,-0.09826746929011788
1200000000,-1600000000,-0.00893370970514059
1200000000,-1500000000,-0.1790751942248402
1200000000,-1400000000,-0.1790751942248402
1200000000,-1300000000,-0.1790751942248402
1200000000,-1200000000,-0.3149087829381402
1200000000,-1100000000,-0.4168284711241888
1200000000,-1000000000,-0.33853481028815174
1200000000,-900000000,-0.7234541701857754
1200000000,-800000000,-0.7661944284202967
1200000000,-700000000,-0.7617771341218079
1200000000,-600000000,-0.7595319203488221
1200000000,-500000000,-0.6647484702824362
1200000000,-400000000,-0.9978313822797473
1200000000,-300000000,-1.0186011067116818
1200000000,-200000000,-1.0078338983587338
1200000000,-100000000,-1.048854482617168
1200000000,0,-0.503221235108545
1200000000,100000000,-0.9493603646167559
1200000000,200000000,-0.5974909589817469
1200000000,300000000,-0.6464482889902091
1200000000,400000000,-0.6747839419172906
1200000000,500000000,-0.34956234379520384
1200000000,600000000,-0.37386719988230427
1200000000,700000000,-0.2961108819704037
1200000000,800000000,-0.40396886839407936
1200000000,900000000,-0.4128720524664654
1200000000,1000000000,-0.4051950794102125
1200000000,1100000000,-0.37451156626154375
1300000000,-3200000000,-0.4621006259157705
1300000000,-3100000000,-0.4621006259157705
1300000000,-3000000000,-0.4621006259157705
1300000000,-2900000000,-0.4621006259157705
1300000000,-2800000000,-0.4621006259157705
1300000000,-2700000000,-0.5989804375616217
1300000000,-2600000000,-0.5989804375616217
1300000000,-2500000000,-0.5989804375616217
1300000000,-2400000000,-0.5989804375616217
1300000000,-2300000000,-0.5989804375616217
1300000000,-2200000000,-0.5989804375616217
1300000000,-2100000000,-0.5989804375616217
1300000000,-2000000000,-0.5989804375616217
1300000000,-1900000000,-0.5989804375616217
1300000000,-1800000000,-0.5989804375616217
1300000000,-1700000000,-0.5989804375616217
1300000000,-1600000000,-0.4860728742172184
1300000000,-1500000000,-0.6447470023724302
1300000000,-1400000000,-0.6447470023724302
1300000000,-1300000000,-0.6447470023724302
1300000000,-1200000000,-0.7736766185682791
1300000000,-1100000000,-0.8810654597213476
1300000000,-1000000000,-0.8076793114739185
1300000000,-900000000,-1.1541266606337601
1300000000,-800000000,-1.1814896564987387
1300000000,-700000000,-1.2184805799522545
1300000000,-600000000,-1.1177064711477085
1300000000,-500000000,-0.9840762252857589
1300000000,-400000000,-1.3023547217963682
1300000000,-300000000,-1.2552582419650566
1300000000,-200000000,-1.1960821391444387
1300000000,-100000000,-1.1997413570230113
1300000000,0,-0.6040632025152337
1300000000,100000000,-1.0271331890389137
1300000000,200000000,-0.664623952555505
1300000000,300000000,-0.7147078667563935
1300000000,400000000,-0.7468259751127884
1300000000,500000000,-0.4146238770952269
1300000000,600000000,-0.4366334602007188
1300000000,700000000,-0.3550451576350441
1300000000,800000000,-0.44289039057700674
1300000000,900000000,-0.4512362209820611
1300000000,1000000000,-0.44562558584458056
1300000000,1100000000,-0.4032988707921666
1300000000,1200000000,-0.4038348423451771
1400000000,-3200000000,-3.0804955658143434
1400000000,-3100000000,-3.0804955658143434
1400000000,-3000000000,-3.0804955658143434
1400000000,-2900000000,-3.0804955658143434
1400000000,-2800000000,-3.0804955658143434
1400000000,-2700000000,-2.4410915159107924
1400000000,-2600000000,-2.4410915159107924
1400000000,-2500000000,-2.4410915159107924
1400000000,-2400000000,-2.4410915159107924
1400000000,-2300000000,-2.4410915159107924
1400000000,-2200000000,-2.4410915159107924
1400000000,-2100000000,-2.4410915159107924
1400000000,-2000000000,-2.4410915159107924
1400000000,-1900000000,-2.4410915159107924
1400000000,-1800000000,-2.4410915159107924
1400000000,-1700000000,-2.4410915159107924
1400000000,-1600000000,-1.9673846961734984
1400000000,-1500000000,-1.8130416463763024
1400000000,-1400000000,-1.8130416463763024
1400000000,-1300000000,-1.8130416463763024
1400000000,-1200000000,-1.8302073256437477
1400000000,-1100000000,-1.9549084244117123
1400000000,-1000000000,-1.9441773001811848
1400000000,-900000000,-1.9933576632657126
1400000000,-800000000,-1.950424614758967
1400000000,-700000000,-2.1903286615558017
1400000000,-600000000,-1.6800296785046909
1400000000,-500000000,-1.4340654179973642
1400000000,-400000000,-1.730142061366133
1400000000,-300000000,-1.5445868286981104
1400000000,-200000000,-1.405823952328747
1400000000,-100000000,-1.3577571793555159
1400000000,0,-0.6959512783417909
1400000000,100000000,-1.0986817427260986
1400000000,200000000,-0.7238071940912816
1400000000,300000000,-0.7752010129635083
1400000000,400000000,-0.8111259638362727
1400000000,500000000,-0.47071976213601835
1400000000,600000000,-0.49073952102957447
1400000000,700000000,-0.4053680736158181
1400000000,800000000,-0.47580158043660536
1400000000,900000000,-0.48367574067864916
1400000000,1000000000,-0.47985817279331905
1400000000,1100000000,-0.4274167586785343
1400000000,1200000000,-0.4280040969907686
1400000000,1300000000,-0.5718644025906722
