month,total_fees,total_mined,fees_percent
2024-09-14 00:00:00.000 UTC,396287.7251225934,26087124.35677079,0.014963620393670267
2024-06-21 00:00:00.000 UTC,1771446.9267605222,28114319.479166646,0.05927393337348698
2024-05-01 00:00:00.000 UTC,2203761.227767422,24063539.51432287,0.08389751384831677
2024-01-02 00:00:00.000 UTC,6453024.521257211,37076906.034505196,0.148243391130404
2024-02-28 00:00:00.000 UTC,3554833.5599162225,55221647.254991725,0.06048054443937688
2024-10-17 00:00:00.000 UTC,4128930.581898449,32989831.914279528,0.1112356744738889
2024-11-06 00:00:00.000 UTC,613740.4184647214,35435718.04980467,0.01702495528483274
2024-10-12 00:00:00.000 UTC,2818575.462850875,28111301.82910154,0.09112792256645115
2024-06-11 00:00:00.000 UTC,2994133.9687512117,25963376.96386721,0.10339749074836915
2024-02-16 00:00:00.000 UTC,1708402.107648967,43596104.898437396,0.03770931901807152
2024-04-21 00:00:00.000 UTC,22367160.26607463,28440362.161458284,0.44023324101223493
2024-11-25 00:00:00.000 UTC,1108329.1951829148,51111984.73784715,0.021224100579025462
2024-07-26 00:00:00.000 UTC,698216.6741518591,33646576.09374997,0.020329622568123425
2024-09-16 00:00:00.000 UTC,378394.9318651959,22799330.132378437,0.016325801208546875
2024-03-19 00:00:00.000 UTC,2966875.184157257,63212839.81336819,0.04483058266824197
2024-04-14 00:00:00.000 UTC,4898866.990066632,63117612.05620663,0.07202470722916741
2024-04-20 00:00:00.000 UTC,80806579.3576279,26301810.595920198,0.754437438492661
2024-03-26 00:00:00.000 UTC,2230593.3512237812,58934778.280382,0.03646823834666565
2024-07-27 00:00:00.000 UTC,698240.4649224717,32867246.688585106,0.020802333710491252
2024-12-08 00:00:00.000 UTC,1518967.2519569925,45538781.26519096,0.03227879148114104
2024-05-10 00:00:00.000 UTC,1938901.1299835914,28146630.694444384,0.06444629735311173
2024-08-15 00:00:00.000 UTC,503609.10114624875,29222075.486111224,0.016941884035267307
2024-02-03 00:00:00.000 UTC,7638540.554900584,40694516.77777789,0.15803967256455942
2024-12-01 00:00:00.000 UTC,1954889.3293959491,47813243.582465306,0.039279941099217716
2024-04-01 00:00:00.000 UTC,1901536.4022130033,65422892.38281244,0.028244374835838935
2024-01-01 00:00:00.000 UTC,9421718.067062503,41507524.00173607,0.18499623564660606
2024-06-24 00:00:00.000 UTC,1210009.5509018481,29224804.017361082,0.039757416229538926
2024-05-31 00:00:00.000 UTC,4713985.084188589,31458552.13888899,0.13031944801431103
2024-02-17 00:00:00.000 UTC,1494784.1937197086,48437250.65104161,0.029936376483894397
2024-04-29 00:00:00.000 UTC,2853213.117505806,25703966.751627598,0.09991228582727661
2024-09-13 00:00:00.000 UTC,440125.93201505824,22569869.064453147,0.019127597901808017
2024-11-15 00:00:00.000 UTC,3695384.756554014,41819445.75195309,0.08119078364717443
2024-06-27 00:00:00.000 UTC,1109970.550478027,24909429.29470485,0.04265934483817552
2024-09-18 00:00:00.000 UTC,422330.7830758265,25946035.649739575,0.016016569860400464
2024-07-09 00:00:00.000 UTC,759368.8713820539,27651884.242621537,0.026727750033938825
2024-03-29 00:00:00.000 UTC,2054886.8331194236,63090697.968750045,0.03154299465372909
2024-01-30 00:00:00.000 UTC,2242076.003459496,39084880.18749998,0.05425214460749384
2024-07-02 00:00:00.000 UTC,1077186.4468157124,28915106.585937485,0.035915441531575026
2024-04-06 00:00:00.000 UTC,1222707.8808414591,65960393.96701385,0.018199634241515626
2024-03-16 00:00:00.000 UTC,2609676.104664301,61473770.93750008,0.04072309192336731
2024-10-24 00:00:00.000 UTC,3207575.0026218556,31008741.5221354,0.09374401830486373
2024-10-15 00:00:00.000 UTC,1704673.4890772079,32200068.87500002,0.050278320087851325
2024-02-18 00:00:00.000 UTC,1279603.465737971,39158504.1312934,0.03164350514344813
2023-12-29 00:00:00.000 UTC,8989914.245568931,40090307.48155385,0.1831677594194916
2024-11-09 00:00:00.000 UTC,1008332.4768585515,33186874.730794262,0.0294875381434416
2024-05-04 00:00:00.000 UTC,2912953.198755582,27964606.742187534,0.09433884038528109
2024-11-28 00:00:00.000 UTC,1312659.7096954354,42351264.13454865,0.0300627977086506
2024-01-16 00:00:00.000 UTC,5340779.640465535,33572279.89366317,0.13724902910246375
2024-07-16 00:00:00.000 UTC,790261.5587312386,29491001.32617177,0.026097377831795464
2024-07-21 00:00:00.000 UTC,663233.6961073605,35502864.959960975,0.01833854689206507
2024-02-14 00:00:00.000 UTC,2755137.1175001594,44178903.43663191,0.05870232106529335
